#idx     perf      run   period           start             end          rel_st      slack c_duration   c_period     wu_lat   cpu       freq dl_runtime  dl_period dl_deadline
   3    11182  1039221  1049842     29129529679     29130579520         2533845    -648849    1028825    1190000          0     6    1400000 1082974000 1190000000 1190000000
   3    11182  1039200  1049361     29130579531     29131628892         3583697    -508220    1028825    1190000          0     6    1400000 1082974000 1190000000 1190000000
   3    11182  1039210  1049530     29131628902     29132678432         4633068    -367760    1028825    1190000          0     6    1400000 1082974000 1190000000 1190000000
   3    11182  1039108  1049181     29132678441     29133727621         5682607    -226950    1028825    1190000          0     6    1400000 1082974000 1190000000 1190000000
   3    11182  1039106  1049629     29133727630     29134777259         6731797     -86588    1028825    1190000          0     6    1400000 1082974000 1190000000 1190000000
   3    11182  1039079  1103474     29134777268     29135880742         7781434      53913    1028825    1190000         68     6    1400000 1082974000 1190000000 1190000000
   3    11182  1039574  1189970     29135880753     29137070723         8884919     140384    1028825    1190000         50     6    1200000 1082974000 1190000000 1190000000
   3    11182  1039203  1190007     29137070732     29138260739        10074898     140363    1028825    1190000         66     6    1400000 1082974000 1190000000 1190000000
   3    11182  1039691  1189970     29138260752     29139450722        11264918     141044    1028825    1190000         50     6    1200000 1082974000 1190000000 1190000000
   3    11182  1039226  1190000     29139450731     29140640732        12454898     140573    1028825    1190000         57     6    1400000 1082974000 1190000000 1190000000
   3    11182  1039597  1189996     29140640744     29141830740        13644910     140207    1028825    1190000         66     6    1200000 1082974000 1190000000 1190000000
   3    11182  1039639  1189989     29141830751     29143020740        14834917     140623    1028825    1190000         67     6    1200000 1082974000 1190000000 1190000000
   3    11182  1039587  1189970     29143020753     29144210723        16024919     140292    1028825    1190000         50     6    1200000 1082974000 1190000000 1190000000
   3    11182  1039225  1190011     29144210733     29145400743        17214899     140503    1028825    1190000         69     6    1400000 1082974000 1190000000 1190000000
   3    11182  1039624  1189969     29145400755     29146590724        18404921     140305    1028825    1190000         51     6    1200000 1082974000 1190000000 1190000000
   3    11182  1039259  1189984     29146590733     29147780718        19594900     140818    1028825    1190000         44     6    1400000 1082974000 1190000000 1190000000
   3    11182  1039575  1189975     29147780730     29148970705        20784896     140120    1028825    1190000         32     6    1200000 1082974000 1190000000 1190000000
   3    11182  1039314  1190020     29148970714     29150160735        21974881     141280    1028825    1190000         62     6    1400000 1082974000 1190000000 1190000000
   3    11182  1039643  1189990     29150160747     29151350737        23164913     140116    1028825    1190000         63     6    1200000 1082974000 1190000000 1190000000
   3    11182  1039614  1189969     29151350749     29152540718        24354915     139391    1028825    1190000         45     6    1200000 1082974000 1190000000 1190000000
   3    11182  1039573  1189991     29152540732     29153730723        25544899     140231    1028825    1190000         51     6    1200000 1082974000 1190000000 1190000000
   3    11182  1039249  1190008     29153730732     29154920740        26734899     140783    1028825    1190000         66     6    1400000 1082974000 1190000000 1190000000
   3    11182  1039660  1189971     29154920752     29156110723        27924919     141018    1028825    1190000         50     6    1200000 1082974000 1190000000 1190000000
   3    11182  1039209  1189960     29156110772     29157300732        29114938     140446    1028825    1190000         58     6    1400000 1082974000 1190000000 1190000000
   3    11182  1039594  1189979     29157300745     29158490724        30304911     140282    1028825    1190000         51     6    1200000 1082974000 1190000000 1190000000
   3    11182  1039212  1190017     29158490733     29159680751        31494900     140688    1028825    1190000         77     6    1400000 1082974000 1190000000 1190000000
   3    11182  1039549  1189962     29159680762     29160870724        32684928     140073    1028825    1190000         51     6    1200000 1082974000 1190000000 1190000000
   3    11182  1039212  1190000     29160870734     29162060734        33874900     140605    1028825    1190000         60     6    1400000 1082974000 1190000000 1190000000
   3    11182  1039613  1189991     29162060745     29163250735        35064911     141198    1028825    1190000         63     6    1200000 1082974000 1190000000 1190000000
   3    11182  1039336  1189994     29163250745     29164440739        36254911     141100    1028825    1190000         65     6    1400000 1082974000 1190000000 1190000000
   3    11182  1039636  1189972     29164440751     29165630723        37444918     140821    1028825    1190000         50     6    1200000 1082974000 1190000000 1190000000
   3    11182  1039296  1189987     29165630733     29166820720        38634899     141338    1028825    1190000         47     6    1400000 1082974000 1190000000 1190000000
   3    11182  1039668  1189990     29166820733     29168010723        39824899     140990    1028825    1190000         50     6    1200000 1082974000 1190000000 1190000000
