#idx     perf      run   period           start             end          rel_st      slack c_duration   c_period     wu_lat   cpu       freq dl_runtime  dl_period dl_deadline
   3    11019  1026389  1189773     28791352523     28792542295         1813623     153487    1013762    1190000         63     5     200000 1067118000 1190000000 1190000000
   3    11019  1024338  1189995     28792542307     28793732302         3003407     157286    1013762    1190000         71     5    1200000 1067118000 1190000000 1190000000
   3    11019  1024503  1189981     28793732315     28794922296         4193415     157187    1013762    1190000         64     5    1100000 1067118000 1190000000 1190000000
   3    11019  1024313  1189976     28794922307     28796112283         5383407     157085    1013762    1190000         52     5    1200000 1067118000 1190000000 1190000000
   3    11019  1024487  1189991     28796112296     28797302287         6573396     156717    1013762    1190000         56     5    1100000 1067118000 1190000000 1190000000
   3    11019  1024273  1189991     28797302299     28798492290         7763399     156644    1013762    1190000         58     5    1200000 1067118000 1190000000 1190000000
   3    11019  1024421  1189990     28798492303     28799682294         8953403     156747    1013762    1190000         63     5    1100000 1067118000 1190000000 1190000000
   3    11019  1024319  1189994     28799682306     28800872301        10143407     156573    1013762    1190000         70     5    1200000 1067118000 1190000000 1190000000
   3    11019  1024505  1189980     28800872313     28802062293        11333413     156396    1013762    1190000         62     5    1100000 1067118000 1190000000 1190000000
   3    11019  1024267  1189996     28802062305     28803252300        12523405     156684    1013762    1190000         70     5    1200000 1067118000 1190000000 1190000000
   3    11019  1024346  1189983     28803252312     28804442295        13713412     157477    1013762    1190000         63     5    1200000 1067118000 1190000000 1190000000
   3    11019  1024369  1189986     28804442306     28805632292        14903406     157052    1013762    1190000         60     5    1200000 1067118000 1190000000 1190000000
   3    11019  1024502  1189991     28805632304     28806822295        16093404     157159    1013762    1190000         64     5    1100000 1067118000 1190000000 1190000000
   3    11019  1024254  1189987     28806822307     28808012293        17283407     156793    1013762    1190000         60     5    1200000 1067118000 1190000000 1190000000
   3    11019  1024468  1189989     28808012305     28809202294        18473406     156816    1013762    1190000         63     5    1100000 1067118000 1190000000 1190000000
   3    11019  1024289  1189985     28809202305     28810392290        19663405     156824    1013762    1190000         59     5    1200000 1067118000 1190000000 1190000000
   3    11019  1024438  1189982     28810392302     28811582285        20853402     156685    1013762    1190000         54     5    1100000 1067118000 1190000000 1190000000
   3    11019  1024292  1189993     28811582298     28812772291        22043398     156786    1013762    1190000         60     5    1200000 1067118000 1190000000 1190000000
   3    11019  1024503  1189984     28812772304     28813962288        23233404     156260    1013762    1190000         57     5    1100000 1067118000 1190000000 1190000000
   3    11019  1024804  1189991     28813962300     28815152291        24423400     155980    1013762    1190000         60     5    1200000 1067118000 1190000000 1190000000
   3    11019  1024527  1189982     28815152305     28816342286        25613405     157349    1013762    1190000         56     5    1100000 1067118000 1190000000 1190000000
   3    11019  1024325  1189984     28816342298     28817532281        26803398     157198    1013762    1190000         51     5    1200000 1067118000 1190000000 1190000000
   3    11019  1024487  1190002     28817532295     28818722297        27993395     156957    1013762    1190000         67     5    1100000 1067118000 1190000000 1190000000
   3    11019  1024301  1189936     28818722354     28819912291        29183455     157172    1013762    1190000         59     5    1200000 1067118000 1190000000 1190000000
   3    11019  1024465  1189982     28819912304     28821102286        30373404     156929    1013762    1190000         54     5    1100000 1067118000 1190000000 1190000000
   3    11019  1024279  1190008     28821102297     28822292305        31563398     156890    1013762    1190000         73     5    1200000 1067118000 1190000000 1190000000
   3    11019  1024452  1189968     28822292318     28823482286        32753418     156096    1013762    1190000         56     5    1100000 1067118000 1190000000 1190000000
   3    11019  1024284  1189993     28823482297     28824672290        33943397     156758    1013762    1190000         59     5    1200000 1067118000 1190000000 1190000000
   3    11019  1024575  1189990     28824672303     28825862293        35133403     157149    1013762    1190000         62     5    1100000 1067118000 1190000000 1190000000
   3    11019  1024467  1189988     28825862305     28827052293        36323405     156408    1013762    1190000         59     5    1100000 1067118000 1190000000 1190000000
   3    11019  1024516  1189988     28827052305     28828242293        37513405     157199    1013762    1190000         63     5    1100000 1067118000 1190000000 1190000000
   3    11019  1024330  1189987     28828242304     28829432291        38703404     157417    1013762    1190000         59     5    1200000 1067118000 1190000000 1190000000
