num_tasks	util	tset_idx	freq	count	misses	miss_ratio	minslack	maxslack	migrations
6	1.6	7	0	1521	0	0.0	86727	766865	0
6	1.6	8	0	965	0	0.0	132283	876138	0
6	1.6	9	0	1312	0	0.0	95179	406664	0
6	1.75	0	0	1489	0	0.0	50821	850870	0
6	1.75	1	0	1245	0	0.0	64615	572892	0
6	1.75	2	0	1636	0	0.0	57991	441518	0
6	1.75	3	0	1526	0	0.0	44865	785250	0
6	1.75	4	0	1045	0	0.0	106893	619664	0
6	1.75	5	0	1038	0	0.0	79288	1122832	0
6	1.75	6	0	1348	0	0.0	62302	629905	0
6	1.75	7	0	1521	0	0.0	80552	699793	0
6	1.75	8	0	965	0	0.0	127184	872061	0
6	1.75	9	0	1311	0	0.0	93878	406179	0
6	1.9	0	0	1489	0	0.0	53103	845862	0
6	1.9	1	0	1245	0	0.0	58823	519735	0
6	1.9	2	0	1636	0	0.0	55805	516787	0
6	1.9	3	0	1526	0	0.0	42916	782125	0
6	1.9	4	0	1045	0	0.0	97835	616202	0
6	1.9	5	0	1038	0	0.0	70619	1117066	0
6	1.9	6	0	1348	0	0.0	46829	626444	0
6	1.9	7	0	1521	0	0.0	66620	729565	0
6	1.9	8	0	965	0	0.0	113444	867942	0
6	1.9	9	0	1311	0	0.0	93952	405693	0
6	2.05	0	0	1490	0	0.0	52522	840807	0
6	2.05	1	0	1245	0	0.0	53178	1025934	0
6	2.05	2	0	1636	0	0.0	53302	505465	0
6	2.05	3	0	1527	0	0.0	41231	779101	0
6	2.05	4	0	1045	0	0.0	92820	612715	0
6	2.05	5	0	1038	0	0.0	84136	1111416	0
6	2.05	6	0	1348	0	0.0	24269	623049	0
6	2.05	7	0	1521	0	0.0	72304	721796	0
6	2.05	8	0	965	0	0.0	108542	863878	0
6	2.05	9	0	1311	30	0.02288329519450801	-536996	350351	267
6	2.2	0	0	1490	0	0.0	48545	835754	0
6	2.2	1	0	1245	0	0.0	73007	723562	0
6	2.2	2	0	1636	0	0.0	51119	424829	0
6	2.2	3	0	1527	0	0.0	33672	776114	0
6	2.2	4	0	1045	0	0.0	77240	609288	0
6	2.2	5	0	1038	0	0.0	74172	1105610	0
6	2.2	6	0	1348	0	0.0	93192	475818	0
6	2.2	7	0	1521	0	0.0	71272	703787	0
6	2.2	8	0	965	0	0.0	104812	859760	0
6	2.2	9	0	1311	0	0.0	23411	338828	379
6	2.35	0	0	1490	0	0.0	44992	830674	0
6	2.35	1	0	1245	0	0.0	72643	670225	0
6	2.35	2	0	1636	0	0.0	48882	482836	0
6	2.35	3	0	1527	0	0.0	37504	773111	0
6	2.35	4	0	1045	0	0.0	71310	605822	0
6	2.35	5	0	1039	0	0.0	78207	1099839	0
6	2.35	6	0	1348	0	0.0	85646	472462	0
6	2.35	7	0	974	0	0.0	79351	544292	0
6	2.35	8	0	965	0	0.0	100731	855648	0
6	2.35	9	0	1310	32	0.024427480916030534	-1106557	319619	292
6	2.5	0	0	1490	0	0.0	40314	825660	0
6	2.5	1	0	1245	0	0.0	69062	616740	0
6	2.5	2	0	1636	0	0.0	46476	419852	0
6	2.5	3	0	1526	0	0.0	35634	770178	0
6	2.5	4	0	1045	0	0.0	88045	602414	0
6	2.5	5	0	1038	0	0.0	56573	1094109	0
6	2.5	6	0	1662	0	0.0	5710	669258	826
6	2.5	7	0	974	0	0.0	75286	620092	0
6	2.5	8	0	965	0	0.0	90541	851542	0
6	2.5	9	0	1311	0	0.0	19095	309491	350
6	2.6	0	0	1489	0	0.0	45272	773557	0
6	2.6	1	0	1245	0	0.0	65198	581428	0
6	2.6	2	0	1159	0	0.0	6119	555293	537
6	2.6	3	0	1526	0	0.0	43646	464032	0
6	2.6	4	0	1045	0	0.0	101645	600071	0
6	2.6	5	0	1038	0	0.0	69264	1090253	0
6	2.6	6	0	1663	0	0.0	5768	666965	862
6	2.6	7	0	974	0	0.0	72721	533948	0
6	2.6	8	0	965	0	0.0	85899	422414	0
6	2.6	9	0	1311	3	0.002288329519450801	-107868	299605	335
6	2.7	0	0	1489	0	0.0	44313	765377	0
6	2.7	1	0	1245	0	0.0	61355	486150	0
6	2.7	2	0	1160	0	0.0	7989	544395	572
6	2.7	3	0	1526	0	0.0	32914	457068	0
6	2.7	4	0	1045	0	0.0	99172	597801	0
6	2.7	5	0	1038	0	0.0	57816	1086359	0
6	2.7	6	0	1663	0	0.0	1087	664677	808
6	2.7	7	0	974	0	0.0	70842	591683	0
6	2.7	8	0	966	0	0.0	118875	419724	0
6	2.7	9	0	1311	0	0.0	11931	283753	356
6	2.8	0	0	1490	0	0.0	42871	705962	0
6	2.8	1	0	1245	0	0.0	52176	510418	0
6	2.8	2	0	1160	2	0.0017241379310344827	-77625	533529	597
6	2.8	3	0	1526	0	0.0	15711	450307	0
6	2.8	4	0	1045	0	0.0	94491	595424	0
6	2.8	5	0	1039	0	0.0	61661	444076	0
6	2.8	6	0	1663	12	0.0072158749248346366	-24333	662324	907
6	2.8	7	0	974	0	0.0	59912	478464	0
6	2.8	8	0	966	0	0.0	38250	364795	0
6	2.8	9	0	1311	5	0.0038138825324180014	-113534	267408	342
6	2.9	0	0	1489	0	0.0	37997	812053	0
6	2.9	1	0	1245	0	0.0	52879	427328	0
6	2.9	2	0	1160	0	0.0	7709	522580	603
6	2.9	3	0	1526	0	0.0	40234	354019	0
6	2.9	4	0	1045	0	0.0	89301	593117	0
6	2.9	5	0	1039	0	0.0	66142	354112	0
6	2.9	6	0	1662	12	0.007220216606498195	-26449	660023	959
6	2.9	7	0	974	6	0.006160164271047228	-101528	612170	511
6	2.9	8	0	966	0	0.0	96025	366640	0
6	2.9	9	0	1311	11	0.008390541571319604	-124069	259152	326
6	3.0	0	0	1489	0	0.0	37363	697727	0
6	3.0	1	0	1245	0	0.0	47737	362303	0
6	3.0	2	0	1160	0	0.0	7649	511455	583
6	3.0	3	0	1526	0	0.0	38744	331676	0
6	3.0	4	0	1045	0	0.0	64696	590894	0
6	3.0	5	0	1038	4	0.0038535645472061657	-600964	326012	2
6	3.0	6	0	1662	28	0.01684717208182912	-58654	657739	990
6	3.0	7	0	974	14	0.014373716632443531	-105907	495241	540
6	3.0	8	0	965	3	0.0031088082901554403	-271749	418176	2
6	3.0	9	0	1311	1	0.0007627765064836003	-192117	267504	283
6	3.1	0	0	1489	0	0.0	37342	805249	0
6	3.1	1	0	1245	0	0.0	44295	304414	0
6	3.1	2	0	1160	0	0.0	5052	500686	649
6	3.1	3	0	1526	0	0.0	37453	199949	0
6	3.1	4	0	1045	2	0.0019138755980861245	-172871	588490	2
6	3.1	5	0	1038	5	0.004816955684007707	-618546	312415	2
6	3.1	6	0	1663	70	0.04209260372820205	-181754	655444	1052
6	3.1	7	0	974	10	0.01026694045174538	-106553	490786	496
6	3.1	8	0	966	0	0.0	93364	364589	0
6	3.1	9	0	1256	164	0.1305732484076433	-16223551	257463	37
6	3.2	0	0	1489	0	0.0	35800	677448	0
6	3.2	1	0	1245	0	0.0	40560	300772	0
6	3.2	2	0	1158	8	0.0069084628670120895	-66321	355654	634
6	3.2	3	0	1527	4	0.0026195153896529143	-305369	193079	3
6	3.2	4	0	1045	1	0.0009569377990430622	-70537	586186	2
6	3.2	5	0	1039	0	0.0	43273	298971	0
6	3.2	6	0	1663	108	0.06494287432351173	-128043	653086	918
6	3.2	7	0	974	38	0.039014373716632446	-138543	486474	564
6	3.2	8	0	966	0	0.0	88101	334765	0
6	3.2	9	0	1290	100	0.07751937984496124	-4791793	320769	178
6	3.3	0	0	1432	96	0.0670391061452514	-27722554	798577	17
6	3.3	1	0	1245	1	0.0008032128514056225	-47695	300093	3
6	3.3	2	0	1157	8	0.006914433880726016	-70709	337176	668
6	3.3	3	0	1527	4	0.0026195153896529143	-314311	186100	4
6	3.3	4	0	1045	1	0.0009569377990430622	-78253	583892	4
6	3.3	5	0	1038	0	0.0	68670	342524	0
6	3.3	6	0	1661	117	0.07043949428055388	-267587	502523	859
6	3.3	7	0	974	38	0.039014373716632446	-146708	482062	546
6	3.3	8	0	965	0	0.0	83641	304726	0
6	3.3	9	0	1311	137	0.10450038138825324	-1181292	310861	58
6	3.4	0	0	1489	54	0.03626595030221625	-254088	710518	401
6	3.4	1	0	1245	1	0.0008032128514056225	-157911	292892	3
6	3.4	2	0	1158	120	0.10362694300518134	-549248	325711	571
6	3.4	3	0	1365	160	0.11721611721611722	-33776180	179440	29
6	3.4	4	0	1045	0	0.0	67580	581551	0
6	3.4	5	0	1039	0	0.0	71081	281567	0
6	3.4	6	0	1663	111	0.06674684305472038	-300031	481934	757
6	3.4	7	0	974	83	0.08521560574948665	-192181	454772	573
6	3.4	8	0	965	3	0.0031088082901554403	-294052	273117	3
6	3.4	9	0	1305	106	0.08122605363984674	-3367676	301119	139
6	3.5	0	0	1489	63	0.04231027535258563	-308060	751651	364
6	3.5	1	0	1245	3	0.0024096385542168677	-449558	298758	2
6	3.5	2	0	1159	75	0.06471095772217429	-238786	323185	553
6	3.5	3	0	1436	223	0.15529247910863508	-19243099	172344	151
6	3.5	4	0	1001	159	0.15884115884115885	-13202248	574121	47
6	3.5	5	0	1038	1	0.0009633911368015414	-88742	357981	3
6	3.5	6	0	1662	225	0.13537906137184116	-358881	411075	650
6	3.5	7	0	950	139	0.1463157894736842	-6508952	626823	486
6	3.5	8	0	965	2	0.002072538860103627	-188633	274971	2
6	3.5	9	0	1311	2	0.0015255530129672007	-98338	291258	200
6	3.6	0	0	1486	135	0.0908479138627187	-3583096	731905	540
6	3.6	1	0	1245	0	0.0	33956	298143	0
6	3.6	2	0	1131	158	0.13969938107869143	-12293538	320606	535
6	3.6	3	0	1458	332	0.22770919067215364	-8707079	165378	174
6	3.6	4	0	933	153	0.1639871382636656	-31745727	330920	1
6	3.6	5	0	1017	122	0.119960668633235	-11760179	400108	52
6	3.6	6	0	1662	221	0.13297232250300842	-409615	458958	689
6	3.6	7	0	974	153	0.1570841889117043	-343070	526840	532
6	3.6	8	0	965	4	0.004145077720207254	-305420	263851	3
6	3.6	9	0	1284	95	0.07398753894080996	-6083106	281431	91
8	1.0	0	0	2112	0	0.0	86799	789719	0
8	1.0	1	0	1236	0	0.0	160411	950426	0
8	1.0	2	0	1826	0	0.0	89514	1055384	0
8	1.0	3	0	1522	0	0.0	127707	695465	0
8	1.0	4	0	1298	0	0.0	107793	976752	0
8	1.0	5	0	1632	0	0.0	147661	699498	0
8	1.0	6	0	1383	0	0.0	168541	635877	0
8	1.0	7	0	2746	0	0.0	75319	1052830	0
8	1.0	8	0	1330	0	0.0	136586	1082154	0
8	1.0	9	0	1948	0	0.0	103842	656820	0
8	1.15	0	0	2112	0	0.0	80451	780661	0
8	1.15	1	0	1236	0	0.0	145608	944543	0
8	1.15	2	0	2424	0	0.0	93705	541431	0
8	1.15	3	0	1522	0	0.0	122306	694507	0
8	1.15	4	0	1298	0	0.0	110788	926841	0
8	1.15	5	0	1764	0	0.0	64096	785529	0
8	1.15	6	0	1384	0	0.0	167051	630518	0
8	1.15	7	0	2746	0	0.0	68348	1049947	0
8	1.15	8	0	1331	0	0.0	129115	1077676	0
8	1.15	9	0	1949	0	0.0	102999	647359	0
8	1.3	0	0	2112	0	0.0	73909	771659	0
8	1.3	1	0	1236	0	0.0	162249	892357	0
8	1.3	2	0	2424	0	0.0	92635	538755	0
8	1.3	3	0	1646	0	0.0	31425	727616	0
8	1.3	4	0	1298	0	0.0	91039	930800	0
8	1.3	5	0	1764	0	0.0	89984	775826	0
8	1.3	6	0	1384	0	0.0	164961	625372	0
8	1.3	7	0	2746	0	0.0	68297	1047102	0
8	1.3	8	0	1330	0	0.0	122112	1073234	0
8	1.3	9	0	1948	0	0.0	102067	618551	0
8	1.45	0	0	2112	0	0.0	67636	762643	0
8	1.45	1	0	1235	0	0.0	147420	863288	0
8	1.45	2	0	2425	0	0.0	91613	536065	0
8	1.45	3	0	1646	0	0.0	37847	724817	0
8	1.45	4	0	1298	1	0.0007704160246533128	-79	907760	0
8	1.45	5	0	1764	0	0.0	86358	766141	0
8	1.45	6	0	1383	0	0.0	163269	620230	0
8	1.45	7	0	2746	0	0.0	66241	1044238	0
8	1.45	8	0	1330	0	0.0	114881	1068904	0
8	1.45	9	0	1948	0	0.0	100968	628378	0
8	1.6	0	0	2112	0	0.0	63503	753517	0
8	1.6	1	0	1236	0	0.0	132668	834136	0
8	1.6	2	0	2425	0	0.0	90574	533415	0
8	1.6	3	0	1646	0	0.0	37178	721989	0
8	1.6	4	0	1298	0	0.0	83874	884657	0
8	1.6	5	0	1764	0	0.0	82937	729527	0
8	1.6	6	0	1383	0	0.0	161325	615081	0
8	1.6	7	0	2746	0	0.0	25609	947323	0
8	1.6	8	0	2522	0	0.0	73454	669973	0
8	1.6	9	0	1949	0	0.0	99853	618932	0
8	1.75	0	0	2112	0	0.0	56484	744579	0
8	1.75	1	0	1236	0	0.0	116227	794330	0
8	1.75	2	0	2425	0	0.0	89549	530732	0
8	1.75	3	0	1647	0	0.0	104167	524560	0
8	1.75	4	0	1298	0	0.0	114267	948857	0
8	1.75	5	0	1764	0	0.0	85500	698096	0
8	1.75	6	0	1383	0	0.0	70785	609943	0
8	1.75	7	0	2746	0	0.0	48663	1038537	0
8	1.75	8	0	2522	0	0.0	75829	667915	0
8	1.75	9	0	1949	0	0.0	98669	609468	0
8	1.9	0	0	2112	0	0.0	47592	735284	0
8	1.9	1	0	2709	0	0.0	1239	489103	1041
8	1.9	2	0	2425	0	0.0	36439	528022	0
8	1.9	3	0	1646	0	0.0	45340	721730	0
8	1.9	4	0	1298	0	0.0	110415	896395	0
8	1.9	5	0	1764	0	0.0	81986	695218	0
8	1.9	6	0	1383	0	0.0	68821	604794	0
8	1.9	7	0	2746	0	0.0	53197	1035624	0
8	1.9	8	0	2522	0	0.0	71412	665860	0
8	1.9	9	0	1949	0	0.0	81582	599894	0
8	2.05	0	0	2113	0	0.0	75272	726467	0
8	2.05	1	0	2709	1	0.00036913990402362494	-6696	482422	1032
8	2.05	2	0	2424	0	0.0	35446	525327	0
8	2.05	3	0	1647	0	0.0	39312	718930	0
8	2.05	4	0	1298	0	0.0	106717	836638	0
8	2.05	5	0	1765	0	0.0	57773	692311	0
8	2.05	6	0	1514	0	0.0	31436	453641	200
8	2.05	7	0	2746	0	0.0	42285	1032732	0
8	2.05	8	0	2522	0	0.0	64908	663786	0
8	2.05	9	0	1949	0	0.0	84783	590537	0
8	2.2	0	0	2112	0	0.0	68688	717421	0
8	2.2	1	0	2709	0	0.0	5010	247760	1071
8	2.2	2	0	2424	0	0.0	34456	522663	0
8	2.2	3	0	1646	0	0.0	19100	716176	0
8	2.2	4	0	1298	0	0.0	102984	806123	0
8	2.2	5	0	1764	0	0.0	54660	689501	0
8	2.2	6	0	1514	0	0.0	26730	468712	199
8	2.2	7	0	2746	0	0.0	33618	1029921	0
8	2.2	8	0	2522	0	0.0	62411	661719	0
8	2.2	9	0	1949	0	0.0	82497	581074	0
8	2.35	0	0	2159	0	0.0	47119	821069	0
8	2.35	1	0	2710	1	0.00036900369003690036	-3152	241017	1052
8	2.35	2	0	2425	0	0.0	31294	520076	0
8	2.35	3	0	1647	0	0.0	34901	713273	0
8	2.35	4	0	1298	0	0.0	81696	811323	0
8	2.35	5	0	1764	0	0.0	78107	686756	0
8	2.35	6	0	1514	0	0.0	25122	559653	230
8	2.35	7	0	2746	0	0.0	31182	1027233	0
8	2.35	8	0	2522	0	0.0	56770	659612	0
8	2.35	9	0	1949	0	0.0	94264	555897	0
8	2.5	0	0	2159	0	0.0	41168	1015203	0
8	2.5	1	0	2710	2	0.0007380073800738007	-6868	234329	1027
8	2.5	2	0	2425	0	0.0	32437	517489	0
8	2.5	3	0	1647	0	0.0	22673	710492	0
8	2.5	4	0	1298	0	0.0	76549	833541	0
8	2.5	5	0	1764	0	0.0	76550	684012	0
8	2.5	6	0	1514	0	0.0	30379	533597	220
8	2.5	7	0	2746	0	0.0	25651	1024437	0
8	2.5	8	0	2521	0	0.0	28436	657586	0
8	2.5	9	0	1949	0	0.0	41988	553313	0
8	2.6	0	0	2159	0	0.0	44807	1007180	0
8	2.6	1	0	2709	3	0.0011074197120708748	-97410	229838	965
8	2.6	2	0	2425	0	0.0	31744	515804	0
8	2.6	3	0	1647	0	0.0	20409	708718	0
8	2.6	4	0	1298	0	0.0	73600	818318	0
8	2.6	5	0	1765	1	0.0005665722379603399	-114867	682127	2
8	2.6	6	0	1514	0	0.0	27795	516314	214
8	2.6	7	0	2746	0	0.0	25474	1022686	0
8	2.6	8	0	2522	0	0.0	76567	375494	0
8	2.6	9	0	1948	0	0.0	41507	572672	0
8	2.7	0	0	2159	0	0.0	42237	903356	0
8	2.7	1	0	2710	2	0.0007380073800738007	-16007	225413	884
8	2.7	2	0	2425	0	0.0	30894	514156	0
8	2.7	3	0	1647	0	0.0	45981	520553	0
8	2.7	4	0	1298	0	0.0	95683	798836	0
8	2.7	5	0	1764	0	0.0	71838	680342	0
8	2.7	6	0	1514	0	0.0	28100	483888	200
8	2.7	7	0	1119	0	0.0	74431	641156	0
8	2.7	8	0	2521	0	0.0	74542	384382	0
8	2.7	9	0	1949	0	0.0	40825	359133	0
8	2.8	0	0	2159	0	0.0	42594	895404	0
8	2.8	1	0	2709	4	0.0014765596160944998	-106917	220814	895
8	2.8	2	0	2425	0	0.0	29341	512390	0
8	2.8	3	0	1647	0	0.0	45252	520141	0
8	2.8	4	0	1298	0	0.0	93604	813297	0
8	2.8	5	0	1764	0	0.0	69635	678475	0
8	2.8	6	0	1514	0	0.0	24801	481572	205
8	2.8	7	0	1119	0	0.0	72901	538640	0
8	2.8	8	0	2521	0	0.0	71459	384106	0
8	2.8	9	0	1949	0	0.0	40101	492307	0
8	2.9	0	0	2159	0	0.0	41715	881534	0
8	2.9	1	0	2710	8	0.002952029520295203	-121708	216360	882
8	2.9	2	0	2425	0	0.0	25419	510711	0
8	2.9	3	0	1647	0	0.0	34994	519682	0
8	2.9	4	0	1298	0	0.0	91690	838873	0
8	2.9	5	0	1765	0	0.0	67224	674065	0
8	2.9	6	0	1844	1	0.0005422993492407809	-10387	750369	754
8	2.9	7	0	1119	0	0.0	71710	398588	0
8	2.9	8	0	2521	0	0.0	60677	383829	0
8	2.9	9	0	1950	0	0.0	39387	553478	0
8	3.0	0	0	2159	0	0.0	41028	753851	0
8	3.0	1	0	2710	8	0.002952029520295203	-116047	211857	821
8	3.0	2	0	2424	0	0.0	12404	509029	0
8	3.0	3	0	1647	0	0.0	38312	700070	0
8	3.0	4	0	1298	0	0.0	89273	684570	0
8	3.0	5	0	1764	0	0.0	42145	674777	0
8	3.0	6	0	1843	0	0.0	4646	765782	698
8	3.0	7	0	1119	0	0.0	69940	557084	0
8	3.0	8	0	2521	0	0.0	59762	383513	0
8	3.0	9	0	1949	0	0.0	38554	547156	0
8	3.1	0	0	2159	0	0.0	39952	745250	0
8	3.1	1	0	2709	10	0.0036913990402362494	-120661	207381	800
8	3.1	2	0	2425	0	0.0	28473	507303	0
8	3.1	3	0	1647	0	0.0	36276	592195	0
8	3.1	4	0	1298	0	0.0	87354	661300	0
8	3.1	5	0	1765	0	0.0	42519	672951	0
8	3.1	6	0	1844	2	0.0010845986984815619	-8233	749170	715
8	3.1	7	0	1119	0	0.0	63282	761035	0
8	3.1	8	0	2521	1	0.0003966679888932963	-51	383281	0
8	3.1	9	0	1949	0	0.0	36559	508167	0
8	3.2	0	0	2159	0	0.0	38780	977454	0
8	3.2	1	0	2688	146	0.05431547619047619	-3886004	212743	603
8	3.2	2	0	2424	0	0.0	27829	367489	0
8	3.2	3	0	1647	4	0.0024286581663630845	-299123	684334	4
8	3.2	4	0	1298	0	0.0	80423	756879	0
8	3.2	5	0	1764	0	0.0	22804	671091	0
8	3.2	6	0	2498	13	0.005204163330664532	-69196	503570	896
8	3.2	7	0	1119	0	0.0	66788	537648	0
8	3.2	8	0	2490	261	0.10481927710843374	-9734267	382958	16
8	3.2	9	0	1948	0	0.0	36917	351855	0
8	3.3	0	0	2158	0	0.0	38044	647450	3
8	3.3	1	0	2684	151	0.05625931445603577	-4598871	174731	607
8	3.3	2	0	2424	0	0.0	27165	503909	0
8	3.3	3	0	1647	0	0.0	30221	584124	0
8	3.3	4	0	1298	0	0.0	46006	729942	0
8	3.3	5	0	1765	0	0.0	38112	669232	0
8	3.3	6	0	2484	54	0.021739130434782608	-1746469	436969	838
8	3.3	7	0	1119	0	0.0	65817	477768	0
8	3.3	8	0	2520	0	0.0	40892	382687	4
8	3.3	9	0	1949	0	0.0	15293	528161	8
8	3.4	0	0	2159	0	0.0	37272	594982	0
8	3.4	1	0	2710	301	0.111070110701107	-1394359	170211	211
8	3.4	2	0	2425	0	0.0	30106	343355	0
8	3.4	3	0	1647	32	0.019429265330904676	-349696	706633	300
8	3.4	4	0	1297	0	0.0	63805	701180	0
8	3.4	5	0	1763	0	0.0	35801	593600	0
8	3.4	6	0	2484	92	0.037037037037037035	-1856602	494836	912
8	3.4	7	0	1119	0	0.0	63827	457868	0
8	3.4	8	0	2520	20	0.007936507936507936	-164734	653949	236
8	3.4	9	0	1948	0	0.0	35600	521831	11
8	3.5	0	0	2158	2	0.0009267840593141798	-39949	676766	32
8	3.5	1	0	2709	360	0.132890365448505	-838122	203435	50
8	3.5	2	0	2424	3	0.0012376237623762376	-203592	452429	3
8	3.5	3	0	1641	58	0.03534430225472273	-3326540	704809	181
8	3.5	4	0	1298	1	0.0007704160246533128	-33654	684522	21
8	3.5	5	0	1722	114	0.06620209059233449	-16957806	665288	3
8	3.5	6	0	2431	239	0.09831345125462773	-8369053	366340	664
8	3.5	7	0	1094	133	0.12157221206581353	-12935846	454466	103
8	3.5	8	0	2446	220	0.08994276369582993	-13420777	652626	249
8	3.5	9	0	1949	10	0.00513083632632119	-133987	403470	817
8	3.6	0	0	2158	1	0.0004633920296570899	-78796	433556	17
8	3.6	1	0	2681	385	0.14360313315926893	-4463841	198944	371
8	3.6	2	0	2406	115	0.04779717373233583	-6458638	411927	482
8	3.6	3	0	1633	111	0.0679730557256583	-8600224	703073	45
8	3.6	4	0	1289	107	0.08301008533747091	-4942696	708499	237
8	3.6	5	0	1732	126	0.07274826789838337	-14215604	663605	82
8	3.6	6	0	2498	68	0.02722177742193755	-162665	672707	970
8	3.6	7	0	1083	144	0.1329639889196676	-16246967	496472	7
8	3.6	8	0	2521	72	0.028560095200317333	-497210	152635	151
8	3.6	9	0	1948	38	0.019507186858316223	-208540	395293	716
12	1.0	0	0	2524	0	0.0	115460	1023220	0
12	1.0	1	0	3462	0	0.0	94312	556130	0
12	1.0	2	0	2093	0	0.0	106945	977087	0
12	1.0	3	0	1927	0	0.0	107885	1096507	0
12	1.0	4	0	2739	0	0.0	74389	1166137	0
12	1.0	5	0	2130	0	0.0	133081	1066660	0
12	1.0	6	0	2425	0	0.0	99803	1030276	0
12	1.0	7	0	3235	0	0.0	106487	835787	0
12	1.0	8	0	2607	0	0.0	100480	977118	0
12	1.0	9	0	2976	0	0.0	96419	1044219	0
12	1.15	0	0	2467	0	0.0	97245	692385	0
12	1.15	1	0	2524	0	0.0	114502	1020421	0
12	1.15	2	0	2093	0	0.0	106205	976367	0
12	1.15	3	0	1928	0	0.0	111185	1092716	0
12	1.15	4	0	2739	0	0.0	71989	1160481	0
12	1.15	5	0	3162	0	0.0	91589	1171084	0
12	1.15	6	0	2425	0	0.0	98012	1022861	0
12	1.15	7	0	3536	0	0.0	93264	1151088	0
12	1.15	8	0	2607	0	0.0	100530	971903	0
12	1.15	9	0	2976	0	0.0	94067	1040061	0
12	1.3	0	0	2467	0	0.0	96706	669775	0
12	1.3	1	0	2524	0	0.0	113364	1017611	0
12	1.3	2	0	2093	0	0.0	105490	975639	0
12	1.3	3	0	1928	0	0.0	109797	1088909	0
12	1.3	4	0	2739	0	0.0	69356	1165087	0
12	1.3	5	0	3162	0	0.0	88312	1167070	0
12	1.3	6	0	2425	0	0.0	96224	1015413	0
12	1.3	7	0	3536	0	0.0	91592	1146055	0
12	1.3	8	0	2607	0	0.0	98789	966904	0
12	1.3	9	0	2976	0	0.0	88150	1035880	0
12	1.45	0	0	1868	0	0.0	140811	1113166	0
12	1.45	1	0	2467	0	0.0	96075	645348	0
12	1.45	2	0	2093	0	0.0	104748	974926	0
12	1.45	3	0	1929	0	0.0	108401	1085091	0
12	1.45	4	0	2739	0	0.0	82269	1149197	0
12	1.45	5	0	3162	0	0.0	85088	1162983	0
12	1.45	6	0	2425	0	0.0	94412	1007889	0
12	1.45	7	0	3536	0	0.0	91021	1140950	0
12	1.45	8	0	2607	0	0.0	97550	961986	0
12	1.45	9	0	2975	0	0.0	89492	1031693	0
12	1.6	0	0	1868	0	0.0	137395	1112279	0
12	1.6	1	0	2467	1	0.00040535062829347385	-67	607390	0
12	1.6	2	0	2093	0	0.0	104067	974185	0
12	1.6	3	0	1928	0	0.0	106998	1081287	0
12	1.6	4	0	2739	0	0.0	79600	1156807	0
12	1.6	5	0	3162	0	0.0	78475	1159097	0
12	1.6	6	0	2425	0	0.0	92618	1000557	0
12	1.6	7	0	3536	0	0.0	89924	1135903	0
