#idx     perf      run   period           start             end          rel_st      slack c_duration   c_period     wu_lat   cpu       freq dl_runtime  dl_period dl_deadline
   3    10978  1020184  1189949     10288682866     10289872814          741992     159722    1009996    1190000         48     6    1400000 1063154000 1190000000 1190000000
   3    10978  1020229  1189997     10289872824     10291062821         1931950     160756    1009996    1190000         55     6    1400000 1063154000 1190000000 1190000000
   3    10978  1020198  1189985     10291062832     10292252816         3121958     160911    1009996    1190000         50     6    1400000 1063154000 1190000000 1190000000
   3    10978  1020204  1189994     10292252826     10293442820         4311952     160277    1009996    1190000         53     6    1400000 1063154000 1190000000 1190000000
   3    10978  1020199  1189986     10293442830     10294632815         5501956     160350    1009996    1190000         49     6    1400000 1063154000 1190000000 1190000000
   3    10978  1020173  1190000     10294632825     10295822825         6691951     160333    1009996    1190000         58     6    1400000 1063154000 1190000000 1190000000
   3    10978  1020171  1189981     10295822835     10297012816         7881961     160176    1009996    1190000         50     6    1400000 1063154000 1190000000 1190000000
   3    10978  1020195  1190003     10297012825     10298202828         9071952     160086    1009996    1190000         61     6    1400000 1063154000 1190000000 1190000000
   3    10978  1020194  1189978     10298202838     10299392816        10261964     159777    1009996    1190000         50     6    1400000 1063154000 1190000000 1190000000
   3    10978  1020210  1189994     10299392826     10300582820        11451952     161095    1009996    1190000         53     6    1400000 1063154000 1190000000 1190000000
   3    10978  1020227  1189986     10300582829     10301772815        12641955     161149    1009996    1190000         49     6    1400000 1063154000 1190000000 1190000000
   3    10978  1020209  1190002     10301772824     10302962827        13831951     160575    1009996    1190000         60     6    1400000 1063154000 1190000000 1190000000
   3    10978  1020209  1189980     10302962836     10304152816        15021963     160690    1009996    1190000         49     6    1400000 1063154000 1190000000 1190000000
   3    10978  1020196  1189992     10304152825     10305342817        16211952     160647    1009996    1190000         51     6    1400000 1063154000 1190000000 1190000000
   3    10978  1020200  1189990     10305342827     10306532817        17401953     160262    1009996    1190000         50     6    1400000 1063154000 1190000000 1190000000
   3    10978  1020196  1190000     10306532826     10307722826        18591952     160283    1009996    1190000         60     6    1400000 1063154000 1190000000 1190000000
   3    10978  1020147  1189981     10307722836     10308912817        19781963     160375    1009996    1190000         51     6    1400000 1063154000 1190000000 1190000000
   3    10978  1020156  1189997     10308912826     10310102823        20971953     160343    1009996    1190000         56     6    1400000 1063154000 1190000000 1190000000
   3    10978  1020268  1189986     10310102833     10311292818        22161959     160654    1009996    1190000         52     6    1400000 1063154000 1190000000 1190000000
   3    10978  1020197  1189992     10311292828     10312482820        23351954     159390    1009996    1190000         54     6    1400000 1063154000 1190000000 1190000000
   3    10978  1020201  1189985     10312482830     10313672815        24541956     161103    1009996    1190000         49     6    1400000 1063154000 1190000000 1190000000
   3    10978  1020171  1190002     10313672824     10314862826        25731951     160282    1009996    1190000         59     6    1400000 1063154000 1190000000 1190000000
   3    10978  1020193  1189979     10314862836     10316052815        26921962     160539    1009996    1190000         49     6    1400000 1063154000 1190000000 1190000000
   3    10978  1020196  1189959     10316052863     10317242822        28111989     160349    1009996    1190000         56     6    1400000 1063154000 1190000000 1190000000
   3    10978  1020182  1189985     10317242832     10318432816        29301958     160476    1009996    1190000         50     6    1400000 1063154000 1190000000 1190000000
