#idx     perf      run   period           start             end          rel_st      slack c_duration   c_period     wu_lat   cpu       freq dl_runtime  dl_period dl_deadline
   3    11305  1050823  1284916     14560738906     14562023822          773933    -125669    1040122    1190000          0     6    1400000 1094866000 1190000000 1190000000
   3    11305  1050718  1571479     14562023832     14563595310         2058858    -507157    1040122    1190000          0     6    1400000 1094866000 1190000000 1190000000
   3    11305  1050574  1636346     14563595320     14565231665         3630346    -953512    1040122    1190000          0     7    1400000 1094866000 1190000000 1190000000
   3    11305  1050563  1060455     14565231674     14566292129         5266701    -823976    1040122    1190000          0     7    1400000 1094866000 1190000000 1190000000
   3    11305  1050570  1060541     14566292138     14567352679         6327164    -694526    1040122    1190000          0     7    1400000 1094866000 1190000000 1190000000
   3    11305  1050570  1060548     14567352688     14568413236         7387714    -565083    1040122    1190000          0     7    1400000 1094866000 1190000000 1190000000
   3    11305  1050569  1202101     14568413245     14569615346         8448272    -577193    1040122    1190000          0     7    1400000 1094866000 1190000000 1190000000
   3    11305  1050744  1060356     14569615355     14570675711         9650382    -447557    1040122    1190000          0     7    1400000 1094866000 1190000000 1190000000
   3    11305  1050784  1060593     14570675720     14571736313        10710747    -318160    1040122    1190000          0     6    1400000 1094866000 1190000000 1190000000
   3    11305  1050699  1776748     14571736322     14573513070        11771349    -904917    1040122    1190000          0     6    1400000 1094866000 1190000000 1190000000
   3    11305  1050654  1777367     14573513079     14575290446        13548106   -1492293    1040122    1190000          0     6    1400000 1094866000 1190000000 1190000000
   3    11305  1050674  1061539     14575290455     14576351994        15325482   -1363841    1040122    1190000          0     6    1400000 1094866000 1190000000 1190000000
   3    11305  1050649  1061111     14576352003     14577413114        16387030   -1234961    1040122    1190000          0     6    1400000 1094866000 1190000000 1190000000
   3    11305  1050745  1254620     14577413123     14578667743        17448150   -1299590    1040122    1190000          0     6    1400000 1094866000 1190000000 1190000000
   3    11305  1050679  1295936     14578667752     14579963688        18702778   -1405534    1040122    1190000          0     6    1400000 1094866000 1190000000 1190000000
   3    11305  1050684  1060057     14579963697     14581023754        19998723   -1275601    1040122    1190000          0     4    1400000 1094866000 1190000000 1190000000
   3    11305  1050727  1092644     14581023763     14582116407        21058790   -1178253    1040122    1190000          0     6    1400000 1094866000 1190000000 1190000000
   3    11305  1050663  1103954     14582116416     14583220370        22151442   -1092216    1040122    1190000          0     6    1400000 1094866000 1190000000 1190000000
   3    11305  1050654  1689145     14583220379     14584909523        23255405   -1591370    1040122    1190000          0     6    1400000 1094866000 1190000000 1190000000
   3    11305  1050637  1061107     14584909532     14585970639        24944559   -1462485    1040122    1190000          0     6    1400000 1094866000 1190000000 1190000000
   3    11305  1050658  1061146     14585970648     14587031794        26005674   -1333640    1040122    1190000          0     6    1400000 1094866000 1190000000 1190000000
   3    11305  1050634  1061332     14587031803     14588093135        27066829   -1204982    1040122    1190000          0     6    1400000 1094866000 1190000000 1190000000
   3    11305  1050598  1061170     14588093144     14589154314        28128171   -1076161    1040122    1190000          0     6    1400000 1094866000 1190000000 1190000000
   3    11305  1050519  1061059     14589154362     14590215421        29189388    -947268    1040122    1190000          0     6    1400000 1094866000 1190000000 1190000000
   3    11305  1050505  1360998     14590215430     14591576428        30250456   -1118275    1040122    1190000          0     6    1400000 1094866000 1190000000 1190000000
   3    11305  1050727  1059893     14591576437     14592636330        31611464    -988177    1040122    1190000          0     6    1400000 1094866000 1190000000 1190000000
   3    11305  1050677  1059744     14592636339     14593696083        32671366    -857930    1040122    1190000          0     5    1400000 1094866000 1190000000 1190000000
   3    11305  1050687  1059749     14593696092     14594755841        33731118    -727688    1040122    1190000          0     5    1400000 1094866000 1190000000 1190000000
   3    11305  1050718  1059734     14594755850     14595815584        34790876    -597430    1040122    1190000          0     5    1400000 1094866000 1190000000 1190000000
   3    11305  1050716  1059606     14595815593     14596875198        35850619    -467045    1040122    1190000          0     5    1400000 1094866000 1190000000 1190000000
