#idx     perf      run   period           start             end          rel_st      slack c_duration   c_period     wu_lat   cpu       freq dl_runtime  dl_period dl_deadline
   3    11141  1035365  1044781     14126692867     14127737648         1183869    -281325    1025059    1190000          0     4    1400000 1079010000 1190000000 1190000000
   3    11141  1035395  1455818     14127737658     14129193477         2228660    -547153    1025059    1190000          0     4    1400000 1079010000 1190000000 1190000000
   3    11141  1035377  1044839     14129193486     14130238325         3684488    -402002    1025059    1190000          0     4    1400000 1079010000 1190000000 1190000000
   3    11141  1035341  1044656     14130238334     14131282990         4729336    -256667    1025059    1190000          0     4    1400000 1079010000 1190000000 1190000000
   3    11141  1035447  1071341     14131282998     14132354339         5774001    -138016    1025059    1190000          0     4    1400000 1079010000 1190000000 1190000000
   3    11141  1035503  1240671     14132354349     14133595020         6845351    -188697    1025059    1190000          0     4    1400000 1079010000 1190000000 1190000000
   3    11141  1035359  1044424     14133595029     14134639452         8086031     -43129    1025059    1190000          0     4    1400000 1079010000 1190000000 1190000000
   3    11141  1035370  1146925     14134639462     14135786386         9130464     101756    1025059    1190000         62     4    1400000 1079010000 1190000000 1190000000
   3    11141  1035474  1189972     14135786396     14136976368        10277398     145948    1025059    1190000         43     4    1400000 1079010000 1190000000 1190000000
   3    11141  1035391  1824934     14136976377     14138801311        11467379    -634987    1025059    1190000          0     6    1400000 1079010000 1190000000 1190000000
   3    11141  1035379  1127141     14138801319     14139928461        13292322    -572138    1025059    1190000          0     5    1400000 1079010000 1190000000 1190000000
   3    11141  1035341  1044662     14139928469     14140973131        14419472    -426808    1025059    1190000          0     5    1400000 1079010000 1190000000 1190000000
   3    11141  1035372  1045002     14140973140     14142018142        15464142    -281819    1025059    1190000          0     5    1400000 1079010000 1190000000 1190000000
   3    11141  1035343  1044874     14142018151     14143063024        16509153    -136701    1025059    1190000          0     5    1400000 1079010000 1190000000 1190000000
   3    11141  1035355  1053340     14143063033     14144116373        17554035       8245    1025059    1190000         49     5    1400000 1079010000 1190000000 1190000000
   3    11141  1035349  1470601     14144116382     14145586983        18607385    -280660    1025059    1190000          0     5    1400000 1079010000 1190000000 1190000000
   3    11141  1035472  1138172     14145586992     14146725164        20077994    -228841    1025059    1190000          0     5    1400000 1079010000 1190000000 1190000000
   3    11141  1035364  1043975     14146725173     14147769148        21216176     -82825    1025059    1190000          0     4    1400000 1079010000 1190000000 1190000000
   3    11141  1035593  1112061     14147769158     14148881218        22260160      -4895    1025059    1190000          0     5    1400000 1079010000 1190000000 1190000000
   3    11141  1035546  1319459     14148881228     14150200687        23372230    -134364    1025059    1190000          0     6    1400000 1079010000 1190000000 1190000000
   3    11141  1035473  1431957     14150200697     14151632654        24691699    -376330    1025059    1190000          0     6    1400000 1079010000 1190000000 1190000000
   3    11141  1035412  1045652     14151632663     14152678314        26123665    -231991    1025059    1190000          0     6    1400000 1079010000 1190000000 1190000000
   3    11141  1035414  1045426     14152678323     14153723749        27169326     -87426    1025059    1190000          0     6    1400000 1079010000 1190000000 1190000000
   3    11141  1035448  1127175     14153723796     14154850971        28214799     -24648    1025059    1190000          0     6    1400000 1079010000 1190000000 1190000000
   3    11141  1035392  1451110     14154850980     14156302090        29341983    -285767    1025059    1190000          0     4    1400000 1079010000 1190000000 1190000000
   3    11141  1035331  1044309     14156302100     14157346409        30793102    -140086    1025059    1190000          0     4    1400000 1079010000 1190000000 1190000000
   3    11141  1035459  1049956     14157346418     14158396374        31837420       4956    1025059    1190000         50     4    1400000 1079010000 1190000000 1190000000
   3    11141  1036120  1477264     14158396384     14159873649        32887386    -287325    1025059    1190000          0     4    1400000 1079010000 1190000000 1190000000
   3    11141  1038397  1049601     14159873658     14160923259        34364660    -146936    1025059    1190000          0     6    1400000 1079010000 1190000000 1190000000
   3    11141  1037137  1074618     14160923269     14161997887        35414271     -31564    1025059    1190000          0     6    1400000 1079010000 1190000000 1190000000
   3    11141  1035436  1587196     14161997897     14163585093        36488899    -428770    1025059    1190000          0     6    1400000 1079010000 1190000000 1190000000
   3    11141  1035425  1127886     14163585103     14164712989        38076105    -366666    1025059    1190000          0     6    1400000 1079010000 1190000000 1190000000
   3    11141  1035436  1045516     14164712999     14165758515        39204001    -222192    1025059    1190000          0     6    1400000 1079010000 1190000000 1190000000
   3    11141  1035433  1109064     14165758524     14166867588        40249526    -141265    1025059    1190000          0     6    1400000 1079010000 1190000000 1190000000
   3    11141  1035435  1048761     14166867597     14167916358        41358599       3130    1025059    1190000         34     6    1400000 1079010000 1190000000 1190000000
   3    11141  1035428  1242440     14167916367     14169158807        42407369     -52484    1025059    1190000          0     6    1400000 1079010000 1190000000 1190000000
   3    11141  1035426  1137557     14169158816     14170296373        43649818      70121    1025059    1190000         48     6    1400000 1079010000 1190000000 1190000000
   3    11141  1035475  1189995     14170296382     14171486377        44787384     105244    1025059    1190000         53     4    1400000 1079010000 1190000000 1190000000
   3    11141  1035546  1189990     14171486388     14172676377        45977390     118633    1025059    1190000         53     5    1400000 1079010000 1190000000 1190000000
   3    11141  1035528  1196962     14172676386     14173873349        47167389      22841    1025059    1190000       7025     7    1400000 1079010000 1190000000 1190000000
   3    11141  1035437  1373203     14173873358     14175246561        48364360    -190238    1025059    1190000          0     5    1400000 1079010000 1190000000 1190000000
   3    11141  1035392  1474485     14175246571     14176721056        49737573    -474733    1025059    1190000          0     4    1400000 1079010000 1190000000 1190000000
   3    11141  1035356  1044781     14176721065     14177765845        51212067    -329522    1025059    1190000          0     4    1400000 1079010000 1190000000 1190000000
   3    11141  1035358  1044660     14177765854     14178810514        52256856    -184191    1025059    1190000          0     4    1400000 1079010000 1190000000 1190000000
   3    11141  1035676  1073228     14178810523     14179883751        53301525     -67428    1025059    1190000          0     4    1400000 1079010000 1190000000 1190000000
   3    11141  1035447  1122624     14179883761     14181006384        54374763      78776    1025059    1190000         60     4    1400000 1079010000 1190000000 1190000000
   3    11141  1035555  1189968     14181006394     14182196362        55497396     118444    1025059    1190000         37     4    1400000 1079010000 1190000000 1190000000
   3    11141  1035452  1189961     14182196412     14183386373        56687414     145158    1025059    1190000         49     4    1400000 1079010000 1190000000 1190000000
   3    11141  1035516  1189990     14183386383     14184576373        57877385      91952    1025059    1190000         49     4    1400000 1079010000 1190000000 1190000000
