#idx     perf      run   period           start             end          rel_st      slack c_duration   c_period     wu_lat   cpu       freq dl_runtime  dl_period dl_deadline
   2    10365   963254  1160630      4613497753      4614658384          782021     150612     953583    1180000         48     4    1400000 1003772000 1180000000 1180000000
   2    10365   963233  1179992      4614658393      4615838385         1942661     150334     953583    1180000         50     4    1400000 1003772000 1180000000 1180000000
   2    10365   963177  1179988      4615838395      4617018383         3122662     150334     953583    1180000         48     4    1400000 1003772000 1180000000 1180000000
   2    10365   963166  1179977      4617018392      4618198368         4302659     169462     953583    1180000         33     4    1400000 1003772000 1180000000 1180000000
   2    10365   963194  1180010      4618198377      4619378388         5482645     150062     953583    1180000         52     4    1400000 1003772000 1180000000 1180000000
   2    10365   963204  1179987      4619378397      4620558384         6662664     150082     953583    1180000         49     4    1400000 1003772000 1180000000 1180000000
   2    10365   963174  1179985      4620558393      4621738378         7842660     169609     953583    1180000         43     4    1400000 1003772000 1180000000 1180000000
   2    10365   963176  1179997      4621738388      4622918385         9022655     150373     953583    1180000         49     4    1400000 1003772000 1180000000 1180000000
   2    10365   963207  1179990      4622918394      4624098384        10202661     150235     953583    1180000         48     4    1400000 1003772000 1180000000 1180000000
   2    10365   963187  1179991      4624098393      4625278384        11382660     169570     953583    1180000         49     4    1400000 1003772000 1180000000 1180000000
   2    10365   963290  1179973      4625278393      4626458367        12562661     151124     953583    1180000         31     4    1400000 1003772000 1180000000 1180000000
   2    10365   963232  1180009      4626458376      4627638384        13742643     150461     953583    1180000         49     4    1400000 1003772000 1180000000 1180000000
   2    10365   964321  1179983      4627638393      4628818376        14922661     160994     953583    1180000         40     4    1400000 1003772000 1180000000 1180000000
   2    10365   963221  1179997      4628818385      4629998383        16102653     150400     953583    1180000         47     4    1400000 1003772000 1180000000 1180000000
   2    10365   963225  1179996      4629998392      4631178388        17282659     150811     953583    1180000         53     4    1400000 1003772000 1180000000 1180000000
   2    10365   963200  1199210      4631178397      4632377607        18462664     150277     953583    1180000      19272     4    1400000 1003772000 1180000000 1180000000
   2    10365   963181  1160769      4632377615      4633538385        19661883     150533     953583    1180000         49     4    1400000 1003772000 1180000000 1180000000
   2    10365   963190  1179991      4633538394      4634718384        20822661     150150     953583    1180000         49     4    1400000 1003772000 1180000000 1180000000
   2    10365   963257  1179975      4634718394      4635898369        22002661     150748     953583    1180000         34     4    1400000 1003772000 1180000000 1180000000
   2    10365   963260  1180022      4635898378      4637078399        23182645     170380     953583    1180000         64     4    1400000 1003772000 1180000000 1180000000
   2    10365   963262  1179960      4637078409      4638258369        24362676     151093     953583    1180000         33     4    1400000 1003772000 1180000000 1180000000
   2    10365   963221  1180005      4638258378      4639438383        25542645     150446     953583    1180000         48     4    1400000 1003772000 1180000000 1180000000
   2    10365   963169  1179985      4639438392      4640618377        26722660     169431     953583    1180000         42     4    1400000 1003772000 1180000000 1180000000
   2    10365   963190  1179961      4640618423      4641798385        27902691     150216     953583    1180000         49     4    1400000 1003772000 1180000000 1180000000
   2    10365   963203  1179996      4641798394      4642978390        29082661     150158     953583    1180000         55     4    1400000 1003772000 1180000000 1180000000
   2    10365   963181  1179984      4642978400      4644158384        30262667     169365     953583    1180000         49     4    1400000 1003772000 1180000000 1180000000
   2    10365   963285  1179980      4644158394      4645338374        31442661     149987     953583    1180000         38     4    1400000 1003772000 1180000000 1180000000
   2    10365   963240  1180003      4645338385      4646518388        32622652     150891     953583    1180000         52     4    1400000 1003772000 1180000000 1180000000
   2    10365   963202  1179983      4646518398      4647698382        33802666     169658     953583    1180000         45     4    1400000 1003772000 1180000000 1180000000
   2    10365   963178  1180006      4647698395      4648878401        34982662     150369     953583    1180000         64     4    1400000 1003772000 1180000000 1180000000
   2    10365   963221  1179970      4648878412      4650058382        36162679     151123     953583    1180000         45     4    1400000 1003772000 1180000000 1180000000
