#idx     perf      run   period           start             end          rel_st      slack c_duration   c_period     wu_lat   cpu       freq dl_runtime  dl_period dl_deadline
   3    10978  1020102  1189953     37583293376     37584483329         1739592     160442    1009996    1190000         45     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020140  1190001     37584483339     37585673340         2929555     161642    1009996    1190000         56     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020142  1189979     37585673350     37586863329         4119566     161796    1009996    1190000         44     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020148  1190001     37586863338     37588053339         5309554     161680    1009996    1190000         55     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020135  1189978     37588053348     37589243326         6499564     161361    1009996    1190000         42     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020106  1190004     37589243335     37590433340         7689551     161333    1009996    1190000         55     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020057  1189978     37590433349     37591623327         8879565     161186    1009996    1190000         43     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020166  1190002     37591623337     37592813339        10069552     161757    1009996    1190000         55     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020091  1189979     37592813348     37594003328        11259564     160916    1009996    1190000         43     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020081  1190008     37594003337     37595193345        12449553     160996    1009996    1190000         60     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020176  1189972     37595193354     37596383326        13639570     161910    1009996    1190000         42     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020177  1190001     37596383335     37597573336        14829551     161356    1009996    1190000         51     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020173  1189982     37597573345     37598763327        16019561     161082    1009996    1190000         42     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020125  1190004     37598763336     37599953340        17209552     161638    1009996    1190000         55     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020129  1189977     37599953349     37601143326        18399565     161295    1009996    1190000         42     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020153  1190003     37601143336     37602333339        19589552     161219    1009996    1190000         55     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020085  1189979     37602333348     37603523327        20779564     161358    1009996    1190000         43     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020092  1190004     37603523337     37604713341        21969552     161243    1009996    1190000         56     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020097  1189984     37604713350     37605903335        23159566     160797    1009996    1190000         50     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020923  1189993     37605903346     37607093339        24349562     159915    1009996    1190000         54     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020154  1189979     37607093348     37608283327        25539564     161867    1009996    1190000         43     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020147  1190010     37608283336     37609473346        26729552     161831    1009996    1190000         62     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020139  1189978     37609473356     37610663333        27919572     161457    1009996    1190000         49     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020132  1189959     37610663383     37611853342        29109599     161468    1009996    1190000         57     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020144  1189986     37611853351     37613043337        30299567     161974    1009996    1190000         52     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020089  1189998     37613043347     37614233345        31489563     161434    1009996    1190000         60     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020118  1189973     37614233355     37615423328        32679571     160995    1009996    1190000         43     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020082  1190003     37615423337     37616613340        33869552     161234    1009996    1190000         55     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020089  1190004     37616613349     37617803352        35059565     161123    1009996    1190000         67     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020673  1189979     37617803367     37618993346        36249582     160415    1009996    1190000         62     5    1100000 1063154000 1190000000 1190000000
   3    10978  1020169  1189972     37618993355     37620183327        37439571     161769    1009996    1190000         43     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020124  1190002     37620183336     37621373338        38629552     161935    1009996    1190000         54     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020132  1189978     37621373348     37622563326        39819563     161583    1009996    1190000         42     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020116  1190002     37622563335     37623753337        41009551     161438    1009996    1190000         53     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020111  1189989     37623753347     37624943336        42199562     161569    1009996    1190000         51     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020093  1190001     37624943345     37626133346        43389561     161438    1009996    1190000         62     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020128  1189978     37626133356     37627323334        44579571     161059    1009996    1190000         49     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020125  1190001     37627323343     37628513344        45769559     161155    1009996    1190000         60     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020088  1189978     37628513354     37629703332        46959570     161132    1009996    1190000         47     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020730  1189988     37629703344     37630893332        48149560     160629    1009996    1190000         47     5    1100000 1063154000 1190000000 1190000000
   3    10978  1020185  1189987     37630893341     37632083327        49339557     161683    1009996    1190000         43     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020135  1190003     37632083336     37633273339        50529552     161609    1009996    1190000         55     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020122  1189979     37633273349     37634463328        51719564     161928    1009996    1190000         43     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020115  1190002     37634463337     37635653339        52909553     161530    1009996    1190000         55     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020132  1189978     37635653348     37636843326        54099564     161152    1009996    1190000         42     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020098  1190004     37636843335     37638033340        55289551     161328    1009996    1190000         55     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020079  1189978     37638033349     37639223327        56479565     161331    1009996    1190000         42     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020185  1189976     37639223372     37640413349        57669588     161641    1009996    1190000         64     5    1400000 1063154000 1190000000 1190000000
   3    10978  1020929  1189988     37640413360     37641603348        58859576     160039    1009996    1190000         63     5    1400000 1063154000 1190000000 1190000000
