num_tasks	util	tset_idx	freq	count	misses	miss_ratio	minslack	maxslack	migrations
6	3.3	2	0	1160	0	0.0	5519	337108	184
6	3.3	3	0	1525	326	0.2137704918032787	-1062546	185933	272
6	3.3	4	0	1044	64	0.06130268199233716	-262063	583913	202
6	3.3	5	0	1025	86	0.08390243902439025	-3882921	452653	163
6	3.3	6	0	1663	13	0.007817197835237523	-198325	579286	131
6	3.3	7	0	974	3	0.003080082135523614	-111549	546672	119
6	3.3	8	0	965	89	0.0922279792746114	-445049	332569	229
6	3.3	9	0	1312	27	0.020579268292682928	-129635	310905	116
6	3.4	0	0	1488	147	0.09879032258064516	-744391	795043	141
6	3.4	1	0	1242	155	0.1247987117552335	-1408988	317744	173
6	3.4	2	0	1160	5	0.004310344827586207	-122867	325718	165
6	3.4	3	0	1524	337	0.2211286089238845	-1292857	178620	303
6	3.4	4	0	1044	97	0.09291187739463602	-352734	581703	230
6	3.4	5	0	1037	136	0.13114754098360656	-2058406	434957	166
6	3.4	6	0	1663	26	0.015634395670475046	-209389	566303	131
6	3.4	7	0	974	11	0.011293634496919919	-85193	526960	120
6	3.4	8	0	966	225	0.2329192546583851	-1203544	303866	209
6	3.4	9	0	1311	33	0.02517162471395881	-139547	301132	125
6	3.5	0	0	1487	219	0.1472763954270343	-1180822	791711	134
6	3.5	1	0	1244	238	0.19131832797427653	-1378898	298800	157
6	3.5	2	0	1159	31	0.026747195858498704	-217733	323182	187
6	3.5	3	0	1524	657	0.4311023622047244	-1537925	167098	328
6	3.5	4	0	1044	134	0.12835249042145594	-372135	579258	265
6	3.5	5	0	1028	411	0.39980544747081714	-3645318	417671	172
6	3.5	6	0	1662	159	0.09566787003610108	-270379	559516	160
6	3.5	7	0	974	50	0.0513347022587269	-478510	626736	186
6	3.5	8	0	962	194	0.20166320166320167	-1007621	275090	244
6	3.5	9	0	1311	30	0.02288329519450801	-149692	291217	101
6	3.6	0	0	1485	344	0.23164983164983166	-1641023	788372	150
6	3.6	1	0	1241	355	0.2860596293311845	-2171072	499825	150
6	3.6	2	0	1160	118	0.10172413793103448	-317892	320568	164
6	3.6	3	0	1517	690	0.45484508899143045	-1541440	165216	363
6	3.6	4	0	1042	265	0.2543186180422265	-1243175	330990	240
6	3.6	5	0	1038	315	0.30346820809248554	-1591370	400036	191
6	3.6	6	0	1663	56	0.03367408298256164	-345212	553874	141
6	3.6	7	0	974	80	0.08213552361396304	-502422	606911	179
6	3.6	8	0	962	305	0.31704781704781704	-2105270	263795	220
6	3.6	9	0	1312	52	0.039634146341463415	-233437	281433	126
8	1.0	0	0	2112	0	0.0	86817	789705	166
8	1.0	1	0	1236	0	0.0	160378	950433	69
8	1.0	2	0	1826	0	0.0	90227	1055382	115
8	1.0	3	0	1521	0	0.0	128444	695477	141
8	1.0	4	0	1298	0	0.0	116602	976733	102
8	1.0	5	0	1631	0	0.0	147592	699288	102
8	1.0	6	0	1383	0	0.0	168964	635840	156
8	1.0	7	0	2746	0	0.0	75277	1052839	236
8	1.0	8	0	1329	0	0.0	136466	1082140	83
8	1.0	9	0	1948	0	0.0	104290	656831	252
8	1.15	0	0	2112	0	0.0	79685	780723	194
8	1.15	1	0	1236	0	0.0	132739	944509	80
8	1.15	2	0	2425	1	0.0004123711340206186	-269	541398	227
8	1.15	3	0	1521	0	0.0	123553	694515	180
8	1.15	4	0	1298	0	0.0	112618	953714	118
8	1.15	5	0	1764	0	0.0	63862	785492	132
8	1.15	6	0	1383	0	0.0	167100	630486	175
8	1.15	7	0	2746	0	0.0	71569	1049960	256
8	1.15	8	0	1329	0	0.0	129303	1077684	93
8	1.15	9	0	1948	0	0.0	103222	647398	253
8	1.3	0	0	2112	0	0.0	73992	771653	225
8	1.3	1	0	1236	0	0.0	160731	892328	129
8	1.3	2	0	2424	0	0.0	92663	538721	254
8	1.3	3	0	1647	0	0.0	39049	727585	67
8	1.3	4	0	1298	0	0.0	91002	930791	118
8	1.3	5	0	1764	0	0.0	89967	775766	144
8	1.3	6	0	1383	0	0.0	165129	625338	172
8	1.3	7	0	2746	0	0.0	68619	1047082	327
8	1.3	8	0	1329	1	0.0007524454477050414	-236	1073239	94
8	1.3	9	0	1948	0	0.0	102074	637861	289
8	1.45	0	0	2112	0	0.0	65202	762601	205
8	1.45	1	0	1236	0	0.0	147230	863245	110
8	1.45	2	0	2424	0	0.0	91595	536060	253
8	1.45	3	0	1647	0	0.0	38253	724798	74
8	1.45	4	0	1298	0	0.0	79484	907686	136
8	1.45	5	0	1764	0	0.0	86475	766092	177
8	1.45	6	0	1383	0	0.0	163238	620223	179
8	1.45	7	0	2746	0	0.0	66216	1044240	317
8	1.45	8	0	1330	0	0.0	114907	1068893	77
8	1.45	9	0	1949	0	0.0	100900	628448	286
8	1.6	0	0	2112	0	0.0	61083	753562	219
8	1.6	1	0	1236	0	0.0	119150	834232	132
8	1.6	2	0	2424	0	0.0	90510	533392	256
8	1.6	3	0	1647	0	0.0	37198	721986	90
8	1.6	4	0	1298	0	0.0	76149	884639	147
8	1.6	5	0	1764	0	0.0	82706	756337	177
8	1.6	6	0	1383	0	0.0	161218	615107	208
8	1.6	7	0	2746	0	0.0	63533	1041363	344
8	1.6	8	0	2521	0	0.0	78573	669956	301
8	1.6	9	0	1948	0	0.0	99472	618925	341
8	1.75	0	0	2112	0	0.0	57281	744517	217
8	1.75	1	0	1236	0	0.0	117810	805030	156
8	1.75	2	0	2425	0	0.0	89482	530720	261
8	1.75	3	0	1646	0	0.0	87187	524567	145
8	1.75	4	0	1298	0	0.0	114287	948917	117
8	1.75	5	0	1764	0	0.0	63135	698117	230
8	1.75	6	0	1383	0	0.0	69501	609955	204
8	1.75	7	0	2746	0	0.0	60882	1038495	317
8	1.75	8	0	2521	0	0.0	74420	667912	342
8	1.75	9	0	1948	0	0.0	97472	609382	331
8	1.9	0	0	2112	0	0.0	41389	735457	260
8	1.9	1	0	2709	0	0.0	6529	489099	418
8	1.9	2	0	2424	0	0.0	36410	528048	268
8	1.9	3	0	1646	0	0.0	19857	721731	136
8	1.9	4	0	1298	0	0.0	110442	925894	128
8	1.9	5	0	1764	0	0.0	10303	695220	208
8	1.9	6	0	1384	0	0.0	68922	604773	223
8	1.9	7	0	2746	0	0.0	52849	1035602	354
8	1.9	8	0	2521	0	0.0	65876	665842	352
8	1.9	9	0	1949	0	0.0	87218	599925	335
8	2.05	0	0	2112	0	0.0	75269	726485	243
8	2.05	1	0	2710	0	0.0	6495	482435	412
8	2.05	2	0	2424	0	0.0	34084	525372	296
8	2.05	3	0	1646	0	0.0	28660	718916	92
8	2.05	4	0	1298	218	0.1679506933744222	-134101	902786	150
8	2.05	5	0	1764	38	0.021541950113378686	-7242	692308	221
8	2.05	6	0	1514	48	0.031704095112285335	-264337	453552	241
8	2.05	7	0	2746	101	0.03678077203204661	-31540	1032746	344
8	2.05	8	0	2522	22	0.008723235527359239	-52308	663786	351
8	2.05	9	0	1949	0	0.0	84770	590412	340
8	2.2	0	0	2112	0	0.0	68834	717429	280
8	2.2	1	0	2710	7	0.0025830258302583027	-29688	247310	376
8	2.2	2	0	2424	0	0.0	29926	522695	310
8	2.2	3	0	1647	218	0.1323618700667881	-144248	716106	123
8	2.2	4	0	1298	171	0.13174114021571648	-187784	879665	147
8	2.2	5	0	1764	420	0.23809523809523808	-444581	689486	262
8	2.2	6	0	1514	112	0.07397622192866579	-281000	468633	215
8	2.2	7	0	2746	447	0.1627822286962855	-90858	1029965	415
8	2.2	8	0	2520	662	0.2626984126984127	-155242	661700	458
8	2.2	9	0	1948	500	0.25667351129363447	-121060	580919	396
8	2.35	0	0	2159	0	0.0	40123	1023319	354
8	2.35	1	0	2710	0	0.0	5867	240655	418
8	2.35	2	0	2424	0	0.0	31796	520047	330
8	2.35	3	0	1646	52	0.031591737545565005	-12403	713275	143
8	2.35	4	0	1297	694	0.5350809560524287	-366262	856511	138
8	2.35	5	0	1737	849	0.48877374784110533	-1469945	686699	266
8	2.35	6	0	1514	269	0.17767503302509907	-306668	559643	173
8	2.35	7	0	2730	1933	0.7080586080586081	-725768	1027149	433
8	2.35	8	0	2505	1235	0.4930139720558882	-776052	659637	451
8	2.35	9	0	1938	1078	0.5562435500515995	-741611	571335	381
8	2.5	0	0	2159	0	0.0	33075	1015115	376
8	2.5	1	0	2710	0	0.0	5838	233961	416
8	2.5	2	0	2425	0	0.0	32463	517530	322
8	2.5	3	0	1646	229	0.1391251518833536	-181891	710497	158
8	2.5	4	0	1253	1071	0.8547486033519553	-2405759	827867	126
8	2.5	5	0	1719	1108	0.6445607911576497	-2484018	683904	267
8	2.5	6	0	1473	744	0.505091649694501	-3643812	533558	187
8	2.5	7	0	2678	2256	0.842419716206124	-1935937	1024455	504
8	2.5	8	0	2448	1443	0.5894607843137255	-2985752	657550	419
8	2.5	9	0	1859	1696	0.9123184507799892	-3110867	578698	393
8	2.6	0	0	2159	0	0.0	23069	1009707	354
8	2.6	1	0	2711	0	0.0	1696	229422	464
8	2.6	2	0	2425	0	0.0	31770	515811	350
8	2.6	3	0	1579	1057	0.6694110196326789	-4522362	708691	179
8	2.6	4	0	1216	1141	0.9383223684210527	-4270519	800594	151
8	2.6	5	0	1677	1161	0.6923076923076923	-4110414	682068	257
8	2.6	6	0	1432	1052	0.7346368715083799	-6211987	516197	195
8	2.6	7	0	2589	2452	0.9470838161452299	-3855012	1001087	533
8	2.6	8	0	2435	1371	0.5630390143737166	-3969398	384665	492
8	2.6	9	0	1831	1662	0.9077007099945386	-3866118	572259	348
8	2.7	0	0	2159	1	0.0004631773969430292	-28008	1004433	415
8	2.7	1	0	2710	1	0.00036900369003690036	-69	224844	440
8	2.7	2	0	2425	0	0.0	31069	514116	366
8	2.7	3	0	1621	897	0.5533621221468229	-3108433	520542	273
