num_tasks	util	tset_idx	freq	count	misses	miss_ratio	minslack	maxslack	migrations
6	3.5	8	0	835	819	0.9808383233532935	-8161683	268197	0
6	3.5	9	0	1138	1121	0.9850615114235501	-9004023	223543	0
6	3.6	0	0	1463	113	0.07723855092276145	-13324766	709977	251
6	3.6	1	0	1245	0	0.0	38741	298149	0
6	3.6	2	0	1148	131	0.11411149825783973	-4036408	320590	549
6	3.6	3	0	1456	298	0.20467032967032966	-16157174	165190	66
6	3.6	4	0	976	193	0.19774590163934427	-18830665	330920	79
6	3.6	5	0	1024	124	0.12109375	-2841294	400131	294
6	3.6	6	0	1663	217	0.13048707155742634	-336766	402403	778
6	3.6	7	0	774	389	0.5025839793281653	-34506938	606908	36
6	3.6	8	0	819	802	0.9792429792429792	-9230137	263738	0
6	3.6	9	0	1157	1144	0.9887640449438202	-9729458	203551	0
8	1.0	0	0	2112	0	0.0	80237	780966	0
8	1.0	1	0	1236	0	0.0	143922	644438	0
8	1.0	2	0	1826	1	0.000547645125958379	-53	949848	0
8	1.0	3	0	1522	0	0.0	61740	692961	0
8	1.0	4	0	1298	0	0.0	100685	840147	0
8	1.0	5	0	1632	1	0.0006127450980392157	-194	624064	0
8	1.0	6	0	1383	0	0.0	137537	635831	0
8	1.0	7	0	2748	0	0.0	51985	1052772	0
8	1.0	8	0	1330	0	0.0	72937	1077530	0
8	1.0	9	0	1950	1	0.0005128205128205128	-139	647103	0
8	1.15	0	0	2111	0	0.0	50116	733082	0
8	1.15	1	0	1235	0	0.0	137449	944562	0
8	1.15	2	0	2424	1	0.00041254125412541255	-3112	541409	0
8	1.15	3	0	1522	1	0.000657030223390276	-61	693024	0
8	1.15	4	0	1297	0	0.0	98552	941996	0
8	1.15	5	0	1763	0	0.0	35485	739774	0
8	1.15	6	0	1383	0	0.0	162933	630494	0
8	1.15	7	0	2749	0	0.0	50684	1049526	0
8	1.15	8	0	1331	0	0.0	87420	1077694	0
8	1.15	9	0	1949	0	0.0	100555	647363	0
8	1.3	0	0	2112	0	0.0	54820	609639	0
8	1.3	1	0	1236	0	0.0	102113	892397	0
8	1.3	2	0	2425	0	0.0	88264	537098	0
8	1.3	3	0	1647	0	0.0	23281	725883	0
8	1.3	4	0	1298	0	0.0	77192	930785	0
8	1.3	5	0	1765	0	0.0	84452	761757	0
8	1.3	6	0	1384	0	0.0	158411	617889	0
8	1.3	7	0	2747	0	0.0	58328	1047050	0
8	1.3	8	0	1332	1	0.0007507507507507507	-51	1073244	0
8	1.3	9	0	1950	1	0.0005128205128205128	-54	618471	0
8	1.45	0	0	2112	4	0.001893939393939394	-63	656688	0
8	1.45	1	0	1236	0	0.0	114608	863393	0
8	1.45	2	0	2426	0	0.0	90189	536043	0
8	1.45	3	0	1647	0	0.0	22157	722853	0
8	1.45	4	0	1298	0	0.0	74012	861642	0
8	1.45	5	0	1763	0	0.0	80202	766095	0
8	1.45	6	0	1384	0	0.0	155022	616373	0
8	1.45	7	0	2748	0	0.0	61737	1044214	0
8	1.45	8	0	1331	0	0.0	101956	1065729	0
8	1.45	9	0	1950	0	0.0	98476	621372	0
8	1.6	0	0	2112	0	0.0	59827	560465	0
8	1.6	1	0	1237	0	0.0	114336	695051	0
8	1.6	2	0	2424	0	0.0	67096	533366	0
8	1.6	3	0	1647	0	0.0	21459	719858	0
8	1.6	4	0	1298	0	0.0	54598	823859	0
8	1.6	5	0	1764	0	0.0	77755	712208	0
8	1.6	6	0	1384	0	0.0	99305	615007	0
8	1.6	7	0	2746	0	0.0	36418	1041318	0
8	1.6	8	0	2522	0	0.0	40461	669916	0
8	1.6	9	0	1949	0	0.0	98122	584768	0
8	1.75	0	0	2112	0	0.0	42564	615897	0
8	1.75	1	0	1235	0	0.0	100694	667781	0
8	1.75	2	0	2425	0	0.0	61379	530713	0
8	1.75	3	0	1647	0	0.0	83570	524566	0
8	1.75	4	0	1298	0	0.0	77178	930024	0
8	1.75	5	0	1765	0	0.0	83874	698096	0
8	1.75	6	0	1383	0	0.0	35437	609825	0
8	1.75	7	0	2746	1	0.0003641660597232338	-49	1038471	0
8	1.75	8	0	2521	0	0.0	54102	664168	0
8	1.75	9	0	1949	0	0.0	92159	512432	0
8	1.9	0	0	2112	0	0.0	33120	642008	0
8	1.9	1	0	2710	0	0.0	2595	489051	613
8	1.9	2	0	2425	0	0.0	32984	524756	0
8	1.9	3	0	1647	3	0.0018214936247723133	-4421	721740	0
8	1.9	4	0	1298	0	0.0	105272	842628	0
8	1.9	5	0	1765	0	0.0	72608	692535	0
8	1.9	6	0	1383	0	0.0	51271	604766	0
8	1.9	7	0	2747	0	0.0	19910	1035604	0
8	1.9	8	0	2521	0	0.0	59822	663941	0
8	1.9	9	0	1950	0	0.0	57935	599983	0
8	2.05	0	0	2113	0	0.0	64885	563320	0
8	2.05	1	0	2704	169	0.0625	-888808	482381	417
8	2.05	2	0	2424	132	0.054455445544554455	-290058	525335	0
8	2.05	3	0	1647	62	0.03764420157862781	-11999	718927	0
8	2.05	4	0	1298	72	0.05546995377503852	-226810	902688	0
8	2.05	5	0	1764	55	0.031179138321995464	-405703	692295	0
8	2.05	6	0	1513	27	0.01784534038334435	-863498	453367	102
8	2.05	7	0	2746	0	0.0	31617	1032737	0
8	2.05	8	0	2521	0	0.0	53743	663751	0
8	2.05	9	0	1949	0	0.0	55193	566115	0
8	2.2	0	0	2111	477	0.22595926101373756	-202369	694263	0
8	2.2	1	0	2699	547	0.20266765468692108	-1098251	247691	196
8	2.2	2	0	2422	1110	0.458298926507019	-237882	522656	0
8	2.2	3	0	1641	301	0.1834247410115783	-516535	716093	0
8	2.2	4	0	1297	18	0.013878180416345412	-114376	879783	0
8	2.2	5	0	1765	322	0.18243626062322946	-438443	686387	0
8	2.2	6	0	1509	220	0.145791915175613	-1157723	468406	68
8	2.2	7	0	2746	138	0.050254916241806266	-173973	943658	0
8	2.2	8	0	2521	0	0.0	43824	656904	0
8	2.2	9	0	1949	33	0.01693175987685993	-91301	570146	0
8	2.35	0	0	2074	1435	0.6918997107039537	-3253229	856426	0
8	2.35	1	0	2664	1387	0.5206456456456456	-3687835	237550	90
8	2.35	2	0	2384	1509	0.6329697986577181	-1513158	478406	0
8	2.35	3	0	1623	690	0.42513863216266173	-2482434	713266	0
8	2.35	4	0	1280	784	0.6125	-1364829	856652	0
8	2.35	5	0	1739	1008	0.5796434732604946	-1580099	686696	0
8	2.35	6	0	1494	578	0.3868808567603748	-4673576	559536	28
8	2.35	7	0	2710	1824	0.6730627306273063	-1253232	1008119	0
8	2.35	8	0	2520	655	0.25992063492063494	-201108	659638	0
8	2.35	9	0	1936	715	0.3693181818181818	-821239	563210	0
8	2.5	0	0	2069	1403	0.6781053649105848	-3320315	605247	0
8	2.5	1	0	2631	1690	0.6423413150893197	-4219865	181049	63
8	2.5	2	0	2272	1625	0.7152288732394366	-4906510	516819	0
8	2.5	3	0	1595	1089	0.6827586206896552	-4363730	710463	0
8	2.5	4	0	1238	1119	0.9038772213247173	-3465931	701423	0
8	2.5	5	0	1700	1145	0.6735294117647059	-3445976	631288	0
8	2.5	6	0	1492	744	0.49865951742627346	-3390988	533486	22
8	2.5	7	0	2742	822	0.29978118161925604	-232781	1016840	0
8	2.5	8	0	2520	369	0.14642857142857144	-177693	652123	0
8	2.5	9	0	1882	1651	0.8772582359192349	-2501477	432468	0
8	2.6	0	0	2014	1437	0.7135054617676266	-5207694	811092	0
8	2.6	1	0	2604	1875	0.7200460829493087	-4488803	179672	35
8	2.6	2	0	2288	1618	0.7071678321678322	-4516881	447603	0
8	2.6	3	0	1642	281	0.17113276492082827	-648996	708668	0
8	2.6	4	0	1206	1123	0.9311774461028193	-4870008	690134	0
8	2.6	5	0	1765	712	0.403399433427762	-478778	674080	0
8	2.6	6	0	1431	1082	0.756114605171209	-6101364	502935	10
8	2.6	7	0	2540	2364	0.9307086614173228	-4931933	933021	0
8	2.6	8	0	2481	1694	0.6827891979040709	-2817278	384229	0
8	2.6	9	0	1808	1687	0.933075221238938	-4548297	312145	0
8	2.7	0	0	2068	1441	0.6968085106382979	-3313484	709581	0
8	2.7	1	0	2541	1986	0.781582054309327	-5788635	178320	13
8	2.7	2	0	2327	1580	0.6789858186506231	-3161745	510481	0
8	2.7	3	0	1576	1172	0.7436548223350253	-5774222	520536	0
8	2.7	4	0	1261	979	0.7763679619349723	-2052258	868451	0
8	2.7	5	0	1657	1197	0.7223898611949306	-5092474	678756	0
8	2.7	6	0	1483	872	0.5879973027646662	-5651653	483673	7
8	2.7	7	0	1042	816	0.783109404990403	-5040153	468906	0
8	2.7	8	0	2451	1195	0.4875560995512036	-3198551	384368	0
8	2.7	9	0	1852	1716	0.9265658747300216	-3208395	414103	0
8	2.8	0	0	2052	1454	0.7085769980506823	-3929249	643876	0
8	2.8	1	0	2510	2435	0.9701195219123506	-6295562	176927	15
8	2.8	2	0	2254	1671	0.7413487133984028	-5471126	421587	0
8	2.8	3	0	1626	674	0.4145141451414514	-1901391	520122	0
8	2.8	4	0	1222	1072	0.8772504091653028	-3883887	796601	0
8	2.8	5	0	1681	1162	0.6912552052349792	-3996072	678449	0
8	2.8	6	0	1413	1093	0.7735314932767162	-6244406	424393	2
8	2.8	7	0	1049	828	0.7893231649189705	-4617052	611562	0
8	2.8	8	0	2436	1365	0.5603448275862069	-3799218	373826	0
8	2.8	9	0	1766	1697	0.9609286523216308	-5816354	559939	0
8	2.9	0	0	1995	1452	0.7278195488721805	-5831384	545453	0
8	2.9	1	0	2485	2424	0.9754527162977867	-9173546	175529	16
8	2.9	2	0	2245	1636	0.7287305122494432	-5622051	510623	0
8	2.9	3	0	1554	1158	0.7451737451737451	-5899076	519720	0
8	2.9	4	0	1196	1135	0.9489966555183946	-6217885	727055	0
8	2.9	5	0	1645	1185	0.7203647416413373	-5505043	547917	0
8	2.9	6	0	1723	995	0.5774811375507836	-6561257	748790	20
8	2.9	7	0	1036	815	0.7866795366795367	-5303777	631988	0
8	2.9	8	0	2439	1747	0.7162771627716277	-5298837	383780	0
8	2.9	9	0	1764	1700	0.963718820861678	-5782595	293895	0
8	3.0	0	0	1987	1459	0.7342727730246603	-6200549	341784	5
8	3.0	1	0	2490	2383	0.9570281124497992	-6164973	174125	32
8	3.0	2	0	2219	1742	0.7850383055430374	-6417004	427564	0
8	3.0	3	0	1610	1096	0.6807453416149069	-2633974	700150	0
8	3.0	4	0	1179	1125	0.9541984732824428	-5824426	678036	0
8	3.0	5	0	1635	1278	0.781651376146789	-5954072	517666	5
8	3.0	6	0	1659	1416	0.8535262206148282	-7119530	754670	19
8	3.0	7	0	1029	825	0.8017492711370262	-5720972	389544	0
8	3.0	8	0	2381	1728	0.7257454850902982	-5793609	383488	0
8	3.0	9	0	1763	1728	0.9801474758933636	-5792671	344464	0
8	3.1	0	0	1980	1428	0.7212121212121212	-6347121	486943	0
8	3.1	1	0	2460	2389	0.9711382113821139	-9322145	172729	16
8	3.1	2	0	2221	1774	0.7987393066186402	-6680277	460445	2
8	3.1	3	0	1518	1293	0.8517786561264822	-6921844	536517	0
8	3.1	4	0	1170	1148	0.9811965811965812	-6192220	461214	3
8	3.1	5	0	1632	1259	0.7714460784313726	-5977160	518885	0
8	3.1	6	0	1791	1526	0.852037967615857	-2344197	748352	15
8	3.1	7	0	1025	814	0.7941463414634147	-6067344	403751	0
8	3.1	8	0	2366	1764	0.7455621301775148	-6344733	382141	0
8	3.1	9	0	1744	1717	0.9845183486238532	-6720422	277656	0
8	3.2	0	0	1938	1426	0.7358101135190919	-7795883	471439	0
8	3.2	1	0	2495	2413	0.9671342685370742	-6440537	142803	14
8	3.2	2	0	2221	1780	0.8014407924358398	-6400533	364014	0
8	3.2	3	0	1624	642	0.39532019704433496	-2800737	654098	0
8	3.2	4	0	1170	1141	0.9752136752136752	-6125011	599975	0
8	3.2	5	0	1584	1451	0.9160353535353535	-7592981	521093	0
8	3.2	6	0	2176	1122	0.515625	-37946895	520579	7
8	3.2	7	0	1015	893	0.8798029556650246	-8388373	388690	0
8	3.2	8	0	2357	1797	0.7624098430207892	-6260862	382956	0
8	3.2	9	0	1719	1676	0.9749854566608493	-7065963	266276	0
8	3.3	0	0	1953	1433	0.7337429595494112	-7266543	458102	0
8	3.3	1	0	2309	2271	0.9835426591598094	-10098236	174562	10
8	3.3	2	0	2149	2071	0.9637040483946021	-8130222	284989	0
8	3.3	3	0	1552	1289	0.8305412371134021	-7402448	567544	2
8	3.3	4	0	1132	1106	0.9770318021201413	-7695501	508408	0
8	3.3	5	0	1587	1557	0.9810964083175804	-7396337	518297	0
8	3.3	6	0	2226	1192	0.5354896675651393	-23738579	229073	23
8	3.3	7	0	1014	815	0.8037475345167653	-6665705	316495	0
8	3.3	8	0	2262	2021	0.8934571175950486	-8622154	369311	0
8	3.3	9	0	1735	1695	0.9769452449567724	-7295236	336476	11
8	3.4	0	0	1939	1703	0.8782877772047447	-10435242	270817	10
8	3.4	1	0	2263	2229	0.9849756959787892	-11382586	170187	15
8	3.4	2	0	2124	2045	0.9628060263653484	-8824161	200146	0
8	3.4	3	0	1457	1395	0.9574468085106383	-9899814	666383	11
8	3.4	4	0	1111	1088	0.9792979297929792	-8706618	684421	0
8	3.4	5	0	1531	1326	0.8661005878510777	-14547483	461484	12
8	3.4	6	0	2423	1411	0.5823359471729261	-5741318	138278	21
8	3.4	7	0	985	789	0.8010152284263959	-8463511	316604	0
8	3.4	8	0	2309	1951	0.8449545257687311	-8295905	414017	2
8	3.4	9	0	1865	1836	0.9844504021447721	-9844777	309843	16
8	3.5	0	0	1849	1333	0.7209302325581395	-10981666	254276	11
8	3.5	1	0	2644	2621	0.9913010590015129	-2216770	168716	5
8	3.5	2	0	2108	2050	0.9724857685009488	-9215141	201691	0
8	3.5	3	0	1456	1386	0.9519230769230769	-9736749	660496	0
8	3.5	4	0	1096	1084	0.9890510948905109	-9633374	463304	0
8	3.5	5	0	1290	1269	0.9837209302325581	-37707113	652876	1
8	3.5	6	0	2142	1970	0.9197012138188608	-18006054	125688	4
8	3.5	7	0	972	774	0.7962962962962963	-27729569	350005	3
8	3.5	8	0	2196	1970	0.8970856102003643	-23884331	318855	5
8	3.5	9	0	1753	1741	0.9931545921277809	-8782211	321411	12
8	3.6	0	0	1854	1344	0.7249190938511327	-10727850	458541	4
8	3.6	1	0	2234	2215	0.9914950760966875	-39747459	149727	1
8	3.6	2	0	2091	2067	0.9885222381635581	-17710955	162076	0
8	3.6	3	0	1422	1334	0.9381153305203939	-10177504	680135	17
8	3.6	4	0	1080	1069	0.9898148148148148	-21583964	305387	4
8	3.6	5	0	1583	1564	0.9879974731522426	-14012027	386867	1
8	3.6	6	0	2096	1545	0.737118320610687	-24973456	112319	9
8	3.6	7	0	928	730	0.7866379310344828	-23836749	334074	7
8	3.6	8	0	2219	1935	0.87201442091032	-12437318	132310	5
8	3.6	9	0	1846	1834	0.9934994582881906	-13421135	148065	6
12	1.0	0	0	2526	1	0.000395882818685669	-178	1023224	0
12	1.0	1	0	3465	0	0.0	76947	556209	0
12	1.0	2	0	2095	1	0.00047732696897374703	-194	977087	0
12	1.0	3	0	1929	0	0.0	109809	1096533	0
12	1.0	4	0	2739	0	0.0	70981	1173611	0
12	1.0	5	0	2131	2	0.0009385265133740028	-65386	1066607	0
12	1.0	6	0	2426	1	0.00041220115416323167	-84	1016113	0
12	1.0	7	0	3237	0	0.0	103210	737009	0
12	1.0	8	0	2608	0	0.0	97538	974607	0
12	1.0	9	0	2977	2	0.0006718172657037286	-13456	1044126	0
