num_tasks	util	tset_idx	idx	filename	perf	c_duration	c_period	dl_runtime	dl_period	dl_deadline	cpu	freq	count	misses	miss_ratio	minslack	maxslack	migrations	tot_duration
12	3.0	0	7	out-results/apedf/schedutil/ts_n12_i00_u3.0000.rt-app.d/rt-app-task07-7.log	725	66700	110000	70211	110000	110000	7	1.4	498	454	0.9116465863453815	-4181385	41917	2	58961258
12	3.0	0	8	out-results/apedf/schedutil/ts_n12_i00_u3.0000.rt-app.d/rt-app-task08-8.log	1740	160103	680000	168530	680000	680000	4	1.4	80	71	0.8875	-4084866	499740	0	58391919
12	3.0	0	9	out-results/apedf/schedutil/ts_n12_i00_u3.0000.rt-app.d/rt-app-task09-9.log	2542	233896	250000	246207	250000	250000	6	1.4	219	212	0.9680365296803652	-4247961	11665	7	58997821
12	3.0	0	10	out-results/apedf/schedutil/ts_n12_i00_u3.0000.rt-app.d/rt-app-task10-10.log	1072	98637	690000	103829	690000	690000	4	1.4	80	71	0.8875	-3820840	429056	0	58764636
12	3.0	0	11	out-results/apedf/schedutil/ts_n12_i00_u3.0000.rt-app.d/rt-app-task11-11.log	51	4698	140000	6698	140000	140000	5	1.4	421	0	0.0	121925	135085	3	58929316
12	3.0	1	0	out-results/apedf/schedutil/ts_n12_i01_u3.0000.rt-app.d/rt-app-task00-0.log	615	56580	370000	59558	370000	370000	5	1.4	154	145	0.9415584415584416	-1898613	312259	0	58777519
12	3.0	1	1	out-results/apedf/schedutil/ts_n12_i01_u3.0000.rt-app.d/rt-app-task01-1.log	3449	317350	520000	334053	520000	520000	7	1.1	110	103	0.9363636363636364	-1714204	196798	0	58914097
12	3.0	1	2	out-results/apedf/schedutil/ts_n12_i01_u3.0000.rt-app.d/rt-app-task02-2.log	3175	292166	610000	307544	610000	610000	6	1.1	94	86	0.9148936170212766	-1527949	312053	0	58867857
12	3.0	1	3	out-results/apedf/schedutil/ts_n12_i01_u3.0000.rt-app.d/rt-app-task03-3.log	121	11210	210000	13210	210000	210000	5	1.1	280	14	0.05	-128846	198480	0	58881283
12	3.0	1	4	out-results/apedf/schedutil/ts_n12_i01_u3.0000.rt-app.d/rt-app-task04-4.log	68	6342	380000	8342	380000	380000	4	1.4	155	74	0.4774193548387097	-168298	373397	0	58644149
12	3.0	1	5	out-results/apedf/schedutil/ts_n12_i01_u3.0000.rt-app.d/rt-app-task05-5.log	171	15797	1120000	17797	1120000	1120000	4	1.4	53	14	0.2641509433962264	-51139	990815	0	58921637
12	3.0	1	6	out-results/apedf/schedutil/ts_n12_i01_u3.0000.rt-app.d/rt-app-task06-6.log	1698	156241	860000	164465	860000	860000	5	1.4	66	61	0.9242424242424242	-1784293	411088	0	58166035
12	3.0	1	7	out-results/apedf/schedutil/ts_n12_i01_u3.0000.rt-app.d/rt-app-task07-7.log	1392	128078	480000	134819	480000	480000	5	1.4	119	112	0.9411764705882353	-2025759	337919	0	58864465
12	3.0	1	8	out-results/apedf/schedutil/ts_n12_i01_u3.0000.rt-app.d/rt-app-task08-8.log	777	71488	390000	75251	390000	390000	5	1.4	146	136	0.9315068493150684	-2029087	317104	0	58784255
