#idx     perf      run   period           start             end          rel_st      slack c_duration   c_period     wu_lat   cpu       freq dl_runtime  dl_period dl_deadline
   3    11182  1039247  1134811     14234691682     14235826493          798813      85970    1028825    1190000         45     5    1400000 1082974000 1190000000 1190000000
   3    11182  1039332  1398783     14235826502     14237225285         1933634    -208839    1028825    1190000          0     5    1400000 1082974000 1190000000 1190000000
   3    11182  1039224  1247144     14237225294     14238472438         3332426    -265992    1028825    1190000          0     6    1400000 1082974000 1190000000 1190000000
   3    11182  1039226  1050302     14238472448     14239522750         4579579    -126303    1028825    1190000          0     6    1400000 1082974000 1190000000 1190000000
   3    11182  1039254  1329430     14239522759     14240852188         5629890    -265742    1028825    1190000          0     6    1400000 1082974000 1190000000 1190000000
   3    11182  1039156  1048830     14240852198     14241901029         6959330    -124582    1028825    1190000          0     4    1400000 1082974000 1190000000 1190000000
   3    11182  1039127  1299273     14241901037     14243200311         8008169      16852    1028825    1190000     233863     4    1400000 1082974000 1190000000 1190000000
   3    11182  1039135  1048575     14243200320     14244248895         9307451     -92449    1028825    1190000          0     4    1400000 1082974000 1190000000 1190000000
   3    11182  1039157  1286382     14244248904     14245535286        10356036    -188840    1028825    1190000          0     4    1400000 1082974000 1190000000 1190000000
   3    11182  1039281  1267566     14245535296     14246802861        11642427    -266415    1028825    1190000          0     4    1400000 1082974000 1190000000 1190000000
   3    11182  1039223  1325267     14246802871     14248128138        12910002    -401691    1028825    1190000          0     6    1400000 1082974000 1190000000 1190000000
   3    11182  1039227  1049559     14248128147     14249177706        14235278    -261259    1028825    1190000          0     6    1400000 1082974000 1190000000 1190000000
   3    11182  1039218  1224439     14249177715     14250402153        15284846    -295707    1028825    1190000          0     6    1400000 1082974000 1190000000 1190000000
   3    11182  1039238  1110223     14250402162     14251512386        16509294    -215939    1028825    1190000          0     6    1400000 1082974000 1190000000 1190000000
   3    11182  1039172  1048734     14251512395     14252561129        17619526     -74682    1028825    1190000          0     6    1400000 1082974000 1190000000 1190000000
   3    11182  1039289  1115368     14252561138     14253676506        18668270      57525    1028825    1190000         58     6    1400000 1082974000 1190000000 1190000000
   3    11182  1039230  1256153     14253676516     14254932669        19783647     -66222    1028825    1190000          0     6    1400000 1082974000 1190000000 1190000000
   3    11182  1039448  1221708     14254932678     14256154386        21039809     -97940    1028825    1190000          0     7    1400000 1082974000 1190000000 1190000000
   3    11182  1039228  1141037     14256154395     14257295432        22261527     -48986    1028825    1190000          0     4    1400000 1082974000 1190000000 1190000000
   3    11182  1039156  1695951     14257295442     14258991393        23402573    -554946    1028825    1190000          0     4    1400000 1082974000 1190000000 1190000000
   3    11182  1039113  1048270     14258991402     14260039672        25098534    -413225    1028825    1190000          0     4    1400000 1082974000 1190000000 1190000000
   3    11182  1039153  1048881     14260039681     14261088562        26146812    -272115    1028825    1190000          0     4    1400000 1082974000 1190000000 1190000000
   3    11182  1039168  1104642     14261088571     14262193213        27195702    -186766    1028825    1190000          0     4    1400000 1082974000 1190000000 1190000000
   3    11182  1039161  1048833     14262193261     14263242094        28300392     -45647    1028825    1190000          0     4    1400000 1082974000 1190000000 1190000000
   3    11182  1039156  1293951     14263242103     14264536054        29349234    -149608    1028825    1190000          0     4    1400000 1082974000 1190000000 1190000000
   3    11182  1039298  1048321     14264536064     14265584384        30643195      -7938    1028825    1190000          0     7    1400000 1082974000 1190000000 1190000000
   3    11182  1039347  1182103     14265584394     14266766497        31691525     120653    1028825    1190000         50     6    1400000 1082974000 1190000000 1190000000
   3    11182  1039225  1317986     14266766507     14268084493        32873638    -128047    1028825    1190000          0     4    1400000 1082974000 1190000000 1190000000
   3    11182  1039428  1264794     14268084502     14269349296        34191634    -202849    1028825    1190000          0     7    1400000 1082974000 1190000000 1190000000
   3    11182  1039419  1077103     14269349305     14270426409        35456437     -89962    1028825    1190000          0     6    1400000 1082974000 1190000000 1190000000
   3    11182  1039209  1528668     14270426418     14271955086        36533550    -428640    1028825    1190000          0     6    1400000 1082974000 1190000000 1190000000
   3    11182  1039230  1095765     14271955095     14273050861        38062227    -334414    1028825    1190000          0     6    1400000 1082974000 1190000000 1190000000
   3    11182  1039216  1049538     14273050870     14274100408        39158001    -193961    1028825    1190000          0     6    1400000 1082974000 1190000000 1190000000
   3    11182  1039172  1076114     14274100417     14275176531        40207549     -80084    1028825    1190000          0     6    1400000 1082974000 1190000000 1190000000
   3    11182  1039261  1479640     14275176540     14276656181        41283672    -369734    1028825    1190000          0     7    1400000 1082974000 1190000000 1190000000
   3    11182  1039238  1080842     14276656190     14277737032        42763321    -260586    1028825    1190000          0     6    1400000 1082974000 1190000000 1190000000
   3    11182  1039199  1049845     14277737041     14278786886        43844173    -120440    1028825    1190000          0     6    1400000 1082974000 1190000000 1190000000
   3    11182  1039210  1069611     14278786895     14279856506        44894027      19887    1028825    1190000         59     6    1400000 1082974000 1190000000 1190000000
   3    11182  1039320  1189981     14279856515     14281046496        45963647      80829    1028825    1190000         49     6    1400000 1082974000 1190000000 1190000000
   3    11182  1039241  1794975     14281046505     14282841480        47153637    -605034    1028825    1190000          0     4    1400000 1082974000 1190000000 1190000000
   3    11182  1039025  1048957     14282841490     14283890447        48948621    -464001    1028825    1190000          0     4    1400000 1082974000 1190000000 1190000000
   3    11182  1039013  1048917     14283890456     14284939373        49997587    -322927    1028825    1190000          0     4    1400000 1082974000 1190000000 1190000000
   3    11182  1039050  1116731     14284939382     14286056113        51046514    -249667    1028825    1190000          0     4    1400000 1082974000 1190000000 1190000000
   3    11182  1039032  1048961     14286056122     14287105084        52163254    -108637    1028825    1190000          0     4    1400000 1082974000 1190000000 1190000000
   3    11182  1039805  1081404     14287105092     14288186496        53212224      26900    1028825    1190000         49     4    1400000 1082974000 1190000000 1190000000
   3    11182  1039294  1190000     14288186505     14289376506        54293637      57634    1028825    1190000         58     4    1400000 1082974000 1190000000 1190000000
   3    11182  1039212  1189975     14289376517     14290566491        55483648      55104    1028825    1190000         44     6    1400000 1082974000 1190000000 1190000000
   3    11182  1039309  1189963     14290566537     14291756500        56673668      86421    1028825    1190000         52     5    1400000 1082974000 1190000000 1190000000
   3    11182  1039333  1290589     14291756509     14293047099        57863641    -100652    1028825    1190000          0     4    1400000 1082974000 1190000000 1190000000
   3    11182  1039191  1577485     14293047108     14294624593        59154240    -488147    1028825    1190000          0     4    1400000 1082974000 1190000000 1190000000
   3    11182  1039129  1048772     14294624602     14295673375        60731734    -346928    1028825    1190000          0     4    1400000 1082974000 1190000000 1190000000
   3    11182  1039180  1072562     14295673384     14296745946        61780515    -229499    1028825    1190000          0     4    1400000 1082974000 1190000000 1190000000
   3    11182  1039324  1263561     14296745955     14298009516        62853087    -303069    1028825    1190000          0     6    1400000 1082974000 1190000000 1190000000
   3    11182  1039276  1048824     14298009525     14299058348        64116656    -161902    1028825    1190000          0     6    1400000 1082974000 1190000000 1190000000
   3    11182  1039164  1076681     14299058357     14300135038        65165489     -48592    1028825    1190000          0     6    1400000 1082974000 1190000000 1190000000
   3    11182  1039285  1478257     14300135047     14301613304        66242179    -336857    1028825    1190000          0     4    1400000 1082974000 1190000000 1190000000
   3    11182  1039343  1048916     14301613313     14302662229        67720445    -195783    1028825    1190000          0     6    1400000 1082974000 1190000000 1190000000
   3    11182  1039281  1048531     14302662239     14303710770        68769370     -54323    1028825    1190000          0     6    1400000 1082974000 1190000000 1190000000
   3    11182  1039241  1292504     14303710779     14305003283        69817910    -156836    1028825    1190000          0     6    1400000 1082974000 1190000000 1190000000
   3    11182  1039185  1048941     14305003292     14306052233        71110423     -15787    1028825    1190000          0     5    1400000 1082974000 1190000000 1190000000
   3    11182  1039210  1183046     14306052242     14307235288        72159373      -8841    1028825    1190000          0     5    1400000 1082974000 1190000000 1190000000
   3    11182  1039146  1181212     14307235297     14308416509        73342429     132231    1028825    1190000         62     5    1400000 1082974000 1190000000 1190000000
   3    11182  1039176  1518277     14308416519     14309934795        74523650    -328349    1028825    1190000          0     5    1400000 1082974000 1190000000 1190000000
   3    11182  1039152  1048683     14309934805     14310983488        76041937    -187042    1028825    1190000          0     5    1400000 1082974000 1190000000 1190000000
   3    11182  1039172  1286452     14310983498     14312269950        77090629    -283504    1028825    1190000          0     5    1400000 1082974000 1190000000 1190000000
   3    11182  1039151  1048864     14312269959     14313318824        78377091    -142377    1028825    1190000          0     5    1400000 1082974000 1190000000 1190000000
   3    11182  1039170  1049030     14313318832     14314367863        79425964      -1416    1028825    1190000          0     5    1400000 1082974000 1190000000 1190000000
   3    11182  1039150  1188623     14314367872     14315556494        80475003     139818    1028825    1190000         46     5    1400000 1082974000 1190000000 1190000000
   3    11182  1039259  1345578     14315556504     14316902083        81663636    -155636    1028825    1190000          0     5    1400000 1082974000 1190000000 1190000000
   3    11182  1039220  1263473     14316902092     14318165565        83009223    -229118    1028825    1190000          0     5    1400000 1082974000 1190000000 1190000000
   3    11182  1039155  1331505     14318165612     14319497117        84272743    -370671    1028825    1190000          0     7    1400000 1082974000 1190000000 1190000000
   3    11182  1039145  1207045     14319497127     14320704172        85604258    -387726    1028825    1190000          0     7    1400000 1082974000 1190000000 1190000000
   3    11182  1039167  1080387     14320704181     14321784568        86811313    -278121    1028825    1190000          0     7    1400000 1082974000 1190000000 1190000000
   3    11182  1039163  1048989     14321784577     14322833566        87891709    -137120    1028825    1190000          0     5    1400000 1082974000 1190000000 1190000000
   3    11182  1039155  1181352     14322833575     14324014928        88940707    -128481    1028825    1190000          0     5    1400000 1082974000 1190000000 1190000000
