#idx     perf      run   period           start             end          rel_st      slack c_duration   c_period     wu_lat   cpu       freq dl_runtime  dl_period dl_deadline
   3    11305  1050546  1060390     10955739515     10956799905         1588811    -695230    1040122    1190000          0     5    1400000 1094866000 1190000000 1190000000
   3    11305  1050572  1285515     10956799915     10958085430         2649211    -790755    1040122    1190000          0     5    1400000 1094866000 1190000000 1190000000
   3    11305  1050552  1060422     10958085440     10959145862         3934736    -661187    1040122    1190000          0     5    1400000 1094866000 1190000000 1190000000
   3    11305  1050571  1133021     10959145871     10960278891         4995167    -604217    1040122    1190000          0     5    1400000 1094866000 1190000000 1190000000
   3    11305  1050573  1060650     10960278900     10961339550         6128196    -474875    1040122    1190000          0     5    1400000 1094866000 1190000000 1190000000
   3    11305  1050569  1133029     10961339559     10962472588         7188855    -417914    1040122    1190000          0     5    1400000 1094866000 1190000000 1190000000
   3    11305  1050575  1133092     10962472598     10963605690         8321893    -361015    1040122    1190000          0     5    1400000 1094866000 1190000000 1190000000
   3    11305  1050562  1060606     10963605699     10964666305         9454994    -231630    1040122    1190000          0     5    1400000 1094866000 1190000000 1190000000
   3    11305  1050565  1060828     10964666314     10965727142        10515610    -102467    1040122    1190000          0     5    1400000 1094866000 1190000000 1190000000
   3    11305  1050557  1087565     10965727151     10966814716        11576447      26550    1040122    1190000         41     5    1400000 1094866000 1190000000 1190000000
   3    11305  1050545  1189982     10966814725     10968004708        12664021     129037    1040122    1190000         32     5    1400000 1094866000 1190000000 1190000000
   3    11305  1050555  1190003     10968004717     10969194720        13854012     128938    1040122    1190000         44     5    1400000 1094866000 1190000000 1190000000
   3    11305  1050547  1189977     10969194730     10970384706        15044025     128899    1040122    1190000         31     5    1400000 1094866000 1190000000 1190000000
   3    11305  1050532  1189999     10970384716     10971574715        16234012     128950    1040122    1190000         39     5    1400000 1094866000 1190000000 1190000000
   3    11305  1050556  1189984     10971574724     10972764709        17424020     128957    1040122    1190000         33     5    1400000 1094866000 1190000000 1190000000
   3    11305  1050555  1189999     10972764718     10973954717        18614014     128972    1040122    1190000         41     5    1400000 1094866000 1190000000 1190000000
   3    11305  1050567  1189982     10973954726     10975144708        19804022     129004    1040122    1190000         32     5    1400000 1094866000 1190000000 1190000000
